Date,AES,LNT,AEE,AEP,AWK,ATO,CNP,CMS,ED,D,DTE,DUK,EIX,ETR,EVRG,ES,EXC,FE,NEE,NI,NRG,PNW,PPL,PEG,SRE,SO,WEC,XEL
2010-11-18,-0.0034753225655176356,0.009931010475327184,0.0068423247453563985,0.009518627201481555,-0.007877082536884572,0.012599636416870785,0.010197492711683687,0.008427477599363131,0.0055578778831555375,0.008244753145751682,0.007560980598403155,0.005685716412621167,0.013347609466416666,0.0074333478566182,0.008806619221354284,0.012491983953464736,0.0004999661962405977,0.009243544944466331,0.002489893175550817,0.005247353576474545,0.0025677530889307576,0.007125574815453728,0.002713294430871871,-0.0025609992988212538,0.008408467952969234,0.0031654007669916773,0.008161994332989142,0.008547129271667675
2010-11-19,-0.01918039251490855,-0.00874070185255249,-0.008494543839710933,-0.00859677467584452,0.01337198176892751,-0.0016373425518880769,-0.001892604780306284,-0.006685432716036055,-0.004503470673357213,-0.0009346536539900363,0.008828195018054208,-0.0045227506330494105,-0.0028975415091045953,0.007514253407658877,-0.005555359041552355,-0.0056942555785169935,-0.0004997163549553818,0.006106117119732302,-0.007069034114566497,-0.012760380505201896,-0.008708902131496221,-0.0024399449176314425,-0.006184592675483991,-0.012836878816475772,0.0019851353906423785,0.0010515921177833842,0.00944480756661159,-0.0016948463960815285
2010-11-22,0.001777599725796053,0.0005509925406825822,0.00514058364556691,0.0067132223716139805,0.001649453830631753,0.004591521636828189,0.0031606538759147984,0.010656153366723542,0.001439692558649508,0.005846598309929174,0.003719132634687927,0.0028394142413850076,-0.002906381438618544,-0.004339207218150176,0.006784031828281245,0.006999269628298999,-0.0030002985043842134,-0.008275996706013311,0.0023089848472142016,0.007050394735168775,0.01188639504152178,0.0017117981208463195,0.003500288146582875,0.0019504473075329098,0.0007925016311198796,0.004202744233561262,0.0070175324044639,0.002971103565672095
2010-11-23,-0.03371799125453445,-0.007986734376430937,-0.009887512491712047,-0.008613727401716176,0.006175315607363618,-0.010564513584827906,-0.006931404248020856,-0.008324073476769223,-0.00944557733291318,-0.01208997409248469,-0.01612897409431946,-0.005096431834354931,-0.01563331272730084,-0.014574076601030717,-0.00039688964431705553,-0.006635042819990278,-0.007521917705782366,-0.015299138376642762,-0.008140957084625144,-0.007584909747854973,-0.00919332820233365,-0.008300531335540207,-0.009302092900048131,-0.005840408880773862,-0.00871123398191398,-0.007062419557328337,-0.009623088640607458,-0.011849324633000924
2010-11-24,0.0009182960623008718,0.011937734929734933,0.0,0.009529533234508003,0.00818325301226186,0.012345763812833477,0.010152017205455888,0.0072750634093505795,0.0018653345853987258,-5.943588872392436e-05,0.005316938936117621,0.0051225385026525405,0.010766791372994744,0.0019354430805271772,0.005551504215516312,0.013041035929480582,0.0035369719530602417,-0.0014122550567193803,0.006253640172248609,0.0029394086387681817,0.01855714598050784,0.0022158160959104833,-0.005086478585249243,0.009464913015348353,0.007988953555982725,0.0013171135277758594,0.01038683690813813,0.0064239262562793
2010-11-26,0.0027523607049051435,-0.00356648558442596,-0.0044766954009900495,-0.00471978922893701,0.0060877941900527865,-0.005603045944742147,-0.00816543690785021,-0.006666788137920654,-0.0031036431266719955,-0.004520630836915784,-0.006170504660212517,-0.007927699636103624,-0.013048691456596928,-0.0023454252819065102,-0.006703887735859171,-0.005023741552037553,-0.0047839173828359005,-0.0033945618977583303,-0.01378913503044299,-0.0035165233610383595,-0.007084970548223768,-0.0044220396323153555,-0.005111814420620808,-0.009699182745436019,-0.004358810613386721,-0.00473537167789706,-0.0018237523562988356,-0.0021279509089269233
2010-11-29,-0.006404547353643264,0.001101377880978971,-0.005534428723548368,-0.004742171277856033,-0.010084863934313848,0.001988277058485588,-0.01203324787692106,0.0016778646348960535,-0.003320681293247585,-0.0054975247362211155,-0.00642992229699646,-0.000570519684115478,-0.0029685504714674904,-0.005116162877023989,-0.007145550899937736,-0.007436164778795051,-0.004300060381729587,0.0036899040425775187,-0.0015753369446834808,-0.008235359327761982,-0.003567818832530878,-0.003207036264110563,0.00632392954048111,0.0068560905020149665,-0.0073632255948957726,-0.007401420926342106,-0.0033222914858402897,-0.0004261016994562272
2010-11-30,-0.0046033635450394295,-0.0013752077278504915,-0.0010438642274747112,-0.002241794108245432,-0.0012227166088631947,-0.00529261598772901,0.0019233932509414853,0.0033501082416502737,0.007288388793643241,-0.0019221461707855658,-0.005802858874554784,0.0022841368224610914,-0.00027069127327028486,-0.00986770788748792,-0.003998147987768763,-0.003205247230134378,0.00025364750202694353,-0.007069940836481381,-0.0015779300499029203,-0.00771093845959181,-0.00869587234140723,0.0004946326253993938,-0.0019637296770910195,-0.0003245055450764589,0.004209715788273449,0.004527322700602632,0.003666530614607977,0.002559681124213453
2010-12-01,0.010174970980285414,0.017350418785058608,0.01636510786892109,0.022471823277394387,0.01101674254111873,0.016960493777284258,0.008317210065163172,0.013355542773238138,0.007856377035739603,0.012520978388312898,0.019080121352288648,0.01310544377901901,0.01705465501425585,0.00856247805491206,0.011641607056800396,0.015755675764591803,0.001778138364734172,0.002563174684569569,0.006124115493472804,0.017931815882077373,-0.011351491314970596,0.015091835914187612,0.006690259585685698,0.020434753578357112,0.009183691415813211,0.013520274156637813,0.0008301845026699173,0.013191505585420815
2010-12-02,0.03205161458248007,0.0016244877871174346,0.0010276495815724207,-0.00879132826336304,0.00887747266984551,0.026161191575780895,0.005076280726134197,0.013179813581914113,0.0016408696528786848,0.001188829328794716,0.0028634770204718496,-0.001124778822191641,0.005856016194777158,0.0069586912027037595,0.005555910015393017,0.006647539807537628,0.002789257744092666,0.013067981719699695,0.005890568743867286,0.0023491321730690906,0.0015654636265090005,0.002193674188226691,0.007037020023614282,0.0009538829588657816,0.009099500007527794,-0.003923355440859866,-0.0031523724743535153,0.0
2010-12-03,0.011535328528140543,0.0018916911658066748,0.0003423580317003516,-0.00249438505328492,-0.003200133744981848,0.010834696329568239,0.003787778624420035,0.00921391859725662,0.003891240147382513,0.007601047570311659,0.0010984769326312094,0.0016890680612720033,0.007409267775869255,0.0005530772138158113,-0.0011840758509894522,-0.0050312560810896745,0.012641947844912016,-0.0008411581729704798,-0.002537954414061794,-0.006444232106922243,-0.002084748434432404,-0.002918406302868215,0.005822842266836048,0.007938643594465056,-0.000391391952266118,0.0010502113329891039,0.0036618295777612886,0.0025201339972007464
2010-12-06,0.007894599194924634,-0.006204350940027248,-0.006067153984421814,-0.005279383801627402,0.0016054935743061716,-0.004098081213765314,-0.015094391532431639,0.0005372265544181243,-0.002652311814948405,-0.00895787303732698,-0.006143490518490502,-0.00618312501287821,0.0042026685394040975,-0.014642885666632077,0.001580127391050734,-0.003792378557380127,-0.006741726056972874,-0.00505178702389697,-0.0037180093919788604,-0.001179255017135783,-0.0031325641694305295,-0.001707273213684135,0.0019298860359799885,0.0013538798978198763,-0.000980498697728871,-0.0010491095462541455,-0.006467765942049342,-0.010473799651590454
2010-12-07,-0.005222058016307707,-0.0016291210786885113,-0.00906860962646272,-0.010614651989344859,-0.007211114839704602,-0.012029463029015308,-0.0012771969183688059,-0.011809088834363712,-0.006544914570695393,-0.003330308842367846,0.0035321691786405207,-0.011877724385367161,0.007062781464953982,-0.012897781923642548,-0.012380082194298758,-0.006028190747027207,-0.008043773707085311,0.003102798372073501,-0.0013755021230459352,0.005903300078307305,-0.012572282412910196,-0.009528578004365795,-0.009630188700997855,-0.005407487757560614,0.0,-0.004989576124316719,-0.008679464628037925,-0.008467289561828184
2010-12-08,-0.006998751321470098,-0.008971833128211149,-0.0028155705421260002,-0.009598778903572636,-0.0008076700773149703,-0.009612394364270305,-0.0006391866087617215,0.005974889459588351,-0.005971016851078037,-0.0016708198306493172,-0.004179529465975773,-0.0062962724215610555,-0.004675453094008963,-0.013918446071883639,-0.004448059809395444,-0.004149381403658836,0.00380138672717667,0.002531160955897782,0.000787221686365358,-0.0011734656958146683,-0.012732007076760699,-0.004193674723978802,-0.0013510116150885487,-0.004476770480879244,-0.0027487253081864838,-0.008181429132158913,-0.012123334567697652,-0.002561634108654398
2010-12-09,0.0,-0.0013716613763607999,-0.0007062949267409024,0.008266465593402827,0.0056546628166394,-0.003235339387915759,0.00767743171109192,0.00701937139422637,0.008906447290728536,-0.0014337735954077502,0.008835313502731701,0.004607962885523342,-0.012786971571838168,0.00561720421675993,0.00040631756408227027,0.00769205685315244,0.0,-0.0014026034675553856,0.003931191192280581,0.00411271444404937,0.007523020698680272,0.003716197181542702,-0.0043478160082894846,0.005139559879766109,0.010629939237407182,0.00931358424537243,0.0005112147149908264,0.002140352842498361
2010-12-10,0.003523984811742542,0.0035714598752156768,0.007064815639646671,0.007634077208200418,-0.007228876055000666,0.009412930026060584,0.005714407599241689,0.005898072831984624,0.0034901282529054,-0.00359134372307901,0.009635005015340647,0.005160505357040268,0.009251704318427922,0.00787728384953823,0.011773968929943424,0.007315728566854363,0.010855722386850175,0.001404573527255204,0.018010768923135467,0.011117386543002539,-0.0026671754152414184,0.00839052388802175,0.0023819646006055795,-0.005432787430658226,-0.0011687603190488893,-0.0029004190265000673,0.0030663682929954472,0.00042694627232964244
2010-12-13,0.0,0.0073910355882522705,0.0014027986526614633,0.006453461189248388,0.011326354648377945,0.002893925649000373,0.005681938685638155,0.006929713131222037,0.006137554649910282,0.010331507245155747,0.0021683459681316464,0.0005705175541665941,0.004714571544679247,0.0042632790289509614,0.006822043282259216,-0.002210194145772726,0.01823192810370311,0.0022439132056357725,0.0017305036646113603,0.001736125392899801,0.0021392583794481723,0.003915856397541662,0.01188112346476422,0.0019279653211843328,0.001365301717346501,0.0021155824769660825,0.004415740548441294,0.00469708732066354
2010-12-14,-0.007023656168701264,0.006793452366048891,0.00980757837108337,0.005854175321398092,-0.002399666947260237,0.009618311753244457,0.010671494905787116,0.002117561598450557,0.006506432566967257,-0.0011893682054806565,-0.0008655467253836369,0.006841552913690041,0.0031281380271488413,0.0005660575797790113,0.006775599707316671,0.006645683608053066,0.003923766146573193,0.00783665818092616,-0.012670495239918922,-0.000577705495120262,-0.0032013332196959565,0.0065823557584365755,-0.0019571333878679598,0.008980007747478647,0.007789404675774714,-0.0010555182150713271,0.001691241118414455,0.006799668821893867
2010-12-15,-0.010610115119935815,-0.01484467388084798,-0.0159553784995069,-0.009977848314060234,-0.001203009202701888,-0.013972600219007147,-0.0149068831468534,-0.005282333280634766,-0.00989891325672998,-0.006666626202788795,-0.016460727636864125,-0.006228960353798274,-0.01897077867089969,-0.005939991001763456,-0.011480754178709196,-0.014146853315893826,-0.0024425415170116205,-0.004721010064487663,-0.011472137746619593,-0.012138516822777556,-0.00910087037466245,-0.009687789148817405,-0.009019403311966268,-0.008582303906995103,-0.003478199906139956,-0.004225974809524802,-0.014179947387748193,-0.00802025305012799
2010-12-16,0.010723896900585395,0.014246474306371493,-0.0007052990415301608,0.009238541722505378,0.012043518614542448,0.00837342867762425,0.0025220918516990487,0.009558860659435231,0.011018455650533276,0.014142124748636853,0.0044042841358573614,0.006268003499091623,0.018543115020528633,0.0018496331588964132,0.013216362307580276,0.014987287289574658,0.002938675599162721,0.005022186308093479,0.007474800168658202,0.00936189695964873,-0.010805369287050559,0.012228132496487687,0.01622463183435907,0.021801893749752832,0.00659313400691941,0.0023870737146303167,0.006678283982973765,0.00808509757864373
2010-12-17,0.011493980172733176,-0.0045921245535681665,0.0017638093209271233,-0.0016642815228288255,0.0007932255898814855,0.0009583073788368424,-0.0018867427483579835,0.004208458783017566,-0.0042383186982050125,0.006145075654951038,-0.005262273185936306,0.004529900090334715,0.005981638200664108,0.001278151153096596,0.001975682078136032,0.0015709858575119195,0.0031745636435336344,0.00721837037673434,0.00878556172175804,-0.008116071844950001,0.019661977016090404,0.0028990994460207364,0.013629472814103094,-0.007217035340331357,0.010787844645316458,0.002911004734444722,0.005783325672147788,0.0016885228757144155
2010-12-20,0.02797216541774028,-0.005970081745195199,-0.005633998924084671,-0.0008337210312442389,0.011494086154689498,-0.005424101183932772,0.002520412367567948,0.0026190991468304503,0.002431815902596668,0.008456625436705778,0.0052901111962349034,-0.0005636574509241266,0.004653628410239419,0.003970806727635834,0.0019724356740240534,0.0018818322867224513,0.006572620726081002,0.006063710326516203,-0.002709169784977372,0.01110483671793916,0.0016063140207223103,-0.00361353300746714,0.004993926974866225,-0.005056717366377472,-0.001143490355786425,0.010026305754880616,0.004058727958657249,0.001264142318804451
2010-12-21,0.030612351610736388,0.003549185023232093,-0.003895240932108246,-0.004449372305650123,-0.010971866978719103,0.0016038084375977757,-0.001885826452570627,0.0005226311229598046,0.0006064791300561811,0.0006991116215233628,-0.0017539271071657092,0.0022559013593064225,-0.0005145687139359589,-0.0039551017828678425,0.00039394814441573445,-0.0015651661521233207,-0.0012091427626054196,0.0035618454426082913,-0.007956872307256058,0.006358247002984374,-0.0005344616595817087,0.001692345692491326,0.0011473339634104907,-0.007623848100067887,-0.0023068056485656685,0.0015670863974008853,0.0030321294925079734,0.0018290940925778099
2010-12-22,0.019801944679191497,0.013057364038321806,0.006043440658028976,0.0044692576970744025,-0.00158447071800627,0.004164201784939259,0.0,-0.0005223581223476881,0.0014145618551015815,-0.0009314976078945714,0.009339425183989558,-0.0005625995993219224,-0.0043772790302828435,0.015033304907483336,-0.0011805154500067472,0.0012542434155706772,0.013559237386538081,0.006279196713398827,0.018583947570325332,0.006318508107143739,0.021936652141891333,0.004344720642321054,0.005345124687479164,0.011523626528315623,0.004046368397074174,-0.002608197476073326,-0.005037968647292446,-0.002972273431712913
2010-12-23,-0.010517852045718645,-0.004564996303482283,-0.0003532287945469115,-0.0011124783203904087,0.007936072706872688,-0.0025516844595233623,0.0012596830312332497,0.0010447785841187773,0.0008071953896233719,0.0009323661046907183,0.0019828831933212943,0.0005629162958042944,0.0007759538270835087,-0.00027938697916118915,-0.0015760610772030947,-0.002192360755194356,0.0007167973107440329,0.004883210128375781,0.0019205693627735165,0.0011416846370024825,0.0047121826351732565,0.004806576671834595,0.0026588304175443334,-0.005379843713090526,0.0009591365150121156,0.0005230668692703944,-0.0027006133610421035,-0.00042539947957620505
2010-12-27,-0.004905782804356162,-0.0032367655612002277,0.0038883558989282196,-0.0011133304650309261,0.0003941201220880597,0.0022382324961058853,0.0,-0.011482157287760808,0.0010082086511162824,-0.0016299230156259226,-0.00857538814273695,0.001688543117979835,0.006201791103930265,-0.0015375127047428938,-0.0011838846636330613,-0.0031386846453518302,-0.0026260550894383616,0.005669623022529491,-0.00038321041103706044,0.0,-0.0010423168966653407,-0.0004784184031612071,-0.0037879848142938766,0.0,0.0007674667121109202,0.0005229515241724769,0.00033875488108314755,-0.0004266168375129942
2010-12-28,-0.0065732908764915,0.0018941762361757153,0.0024643816042821953,0.004737973879683555,0.003935290088600496,0.0006381247808449064,-0.0031448409746039907,-0.009503766664408997,0.0016110130611559637,0.0006995656458783639,0.0017742012961381448,0.003370862731739477,0.006419811655330232,0.0008396862023827278,0.0015799865052528173,0.005037921316623839,0.00430847046829963,0.003221416280046352,0.00268412830680953,0.003990602618017647,0.0031299838428384685,0.0002395905030112555,0.004182563310432652,0.0035001705354653634,0.001532071306485916,0.003656929997706282,0.005244147805780752,0.002557452836415841
2010-12-29,0.004962074938921868,-0.0045921245535681665,-0.010185870031328759,0.0019418801963988486,0.008624097812571563,0.003507731751354326,-0.0012617064559523605,0.0005332175349896939,-0.004021842571629075,0.00046605106393871054,0.0011072261822659968,-0.0016799277881786034,-0.0033442714316971323,-0.005873782454365428,0.00039494158813901947,0.0037596033390692174,-0.00929451708286877,-0.0018731855621237914,-0.004207101289283366,0.001135849953817436,0.01716051045085276,-0.002392330299091583,-0.002650712395611321,-0.005706963250457275,0.0007650122773088519,0.0,-0.003365629836620032,-0.000849926646860677
2010-12-30,0.004115735875150017,0.0002713843152704065,-0.0039034361012151297,-0.001938116606143181,-0.011271008165504082,-0.0009532734492831985,-0.0044219576757801304,-0.0005329333655742508,-0.0022209909125048277,-0.0009314700326676917,0.003538506826192611,-0.0016824367737695578,-0.002065283907721649,-0.003939213759041937,-0.003943422129824348,0.00031158260371544344,-0.0021653240522770956,-0.0013403973309749073,-0.0019205693627735165,-0.0005674027978351814,-0.0005109628122996757,-0.004076948313512019,-0.003796487215562472,0.0009560269413160238,0.0009559793606557232,-0.003123146736252247,-0.0032086315295133394,0.0021272565876471194
2010-12-31,-0.0016392816649212216,-0.0024414977006493865,0.0042751512020606786,-0.0019418031070700392,-0.005896070286472654,-0.007633545208746484,-0.0025380950091660193,-0.008528660794976273,0.003035530235244721,-0.00419562218853331,-0.001322619807717862,0.0005615450748197581,-0.0015522025691272479,0.0004235128447174219,-0.0039588170958525515,-0.005303986068427302,0.003857296600845439,-0.006174602581705546,0.00038499983586914865,0.0,-0.0005115616189248495,-0.0019263743883555229,0.0030490581171027653,0.013380391143460901,0.002100414846751608,-0.0018279052408111118,-0.0028796768774331793,0.0
2011-01-03,0.029556029751548918,0.01033444063044886,0.0021284269974946035,0.007504417123183282,0.009885574583671897,0.010256135389979937,0.005089288531758829,0.008602024544466014,-0.0004031210375996519,0.0007022166003050057,0.005516217927613587,0.0028077409837989897,0.0020729115895450345,0.016094862809265642,0.010731409292908722,0.00219563508106857,0.007204468696920596,0.017287712079746775,0.0046162281391461946,0.011918373024674578,0.014841303769468128,0.0007235913371321789,0.009878631877574096,-0.00031428451166637394,-0.00038124552034046744,0.004969921126227517,-0.001019497897285615,0.00042459409665029924
2011-01-04,0.004784806071215453,0.004037743252597759,0.007433476692285446,0.00717222328572209,0.00509000598497078,-0.00031687755149922836,0.0018985028853026886,0.0021322356928654695,0.003026886364732695,0.009122608666153553,0.005705554905207855,0.005038937000010124,0.005946138242366672,0.01583992144667179,0.0007863193802810642,-0.0015650035154867181,0.012637376561144276,0.006107382502239966,0.009956199525961829,0.0016824504102634918,0.0005044493497683433,0.004339685580946329,0.012415000809456123,-0.006918538229853555,0.0001905475213386243,0.0020823077606784146,-0.012585224089209257,0.004244368343082394
2011-01-05,0.01349239205568753,-0.0013404034984693114,-0.0021081377400864465,-0.015064448779283257,-0.005454109762165205,0.0034908713967043425,-0.0037901720306435793,-0.0026595005693301754,-0.006639730081541839,-0.0025498147863388665,0.00021835288315852353,-0.010027978421909167,-0.01259319731491293,-0.007933499603750005,-0.004715071631409606,-0.012852438941301836,0.005651137836256259,0.003431020020337794,-0.007772741592660837,0.0039193449802013,-0.010080684507651982,-0.0067210366976633296,-0.0029728314884264195,-0.008233032046711553,-0.010863182474151079,-0.010389982388621988,-0.005511371433678303,-0.005917024589752962
2011-01-06,0.017227610832830864,0.0,-0.003873295148887679,0.005005881953801028,-0.011750757868526529,0.0028461732228075576,-0.010145850855276306,-0.002133513706427226,-0.0010127921556168928,0.0037185478396304372,-0.0037090134676734943,-0.0016881177922575263,0.0020826227811887588,-0.0066175185561884176,-0.001973992548013004,-0.0012702583955076507,-0.0009360158857758538,0.0036823226900262185,-0.004394480657256006,-0.0005575489229209252,-0.006110384573379202,0.001933087825723101,-0.00708169872084119,-0.0022348560956806374,-0.0025048425027689447,-0.0055113138207488754,0.003463837867308417,-0.000849926646860677
2011-01-07,0.0,0.002684035999796164,0.0,-0.003873856998026559,0.01743970786325577,0.0009462989947366385,0.0044840035008983925,0.01068974045452098,0.004460440178780889,0.0009262748444502922,0.014671015628875628,0.0028183937658547986,0.006233587228094528,0.00416337794496302,0.003955902306280512,0.00572318353373058,-0.0021095698013693376,0.002358623635648316,0.002111130344831569,0.016183347288345695,0.005635490187791525,0.0031357029225369537,-0.00938439663850954,0.010880017652535878,-0.0023179453927124616,0.005014596836967478,0.007594063502659232,0.008935673660577681
2011-01-10,-0.001539683280454951,-0.006960947250838956,-0.010958164985345409,-0.006666988318257516,-0.0062332147059223075,-0.004410979534041459,0.003826886689326736,-0.008990344574277054,-0.006257358308080607,-0.01827450885836457,-0.00431594622260123,-0.011804070506849507,-0.015746179577323938,0.0038703954093119997,0.0007876522752969795,-0.002213154796968597,-0.0082201044998782,0.0,0.013404636017409155,-0.006590310374996022,0.007132340036477114,-0.006010657285031584,-0.0015155778018933752,0.00031656157440518307,-0.0019362592161140668,-0.00840343810373545,0.002741045187686808,-0.006326389206293692
2011-01-11,0.01310739348596579,0.01024550335911889,0.012151679157561546,0.004474179395071776,-0.0058799851827733285,0.010759507109199928,-0.006988561109516178,0.0,0.00040590511211902047,-0.002592204285986832,0.006502071580475555,0.0034127238753633993,-0.0007867855841208193,-0.006058193365343301,0.0023622849942690483,0.00031706750513027515,-0.005683118633821094,-0.004706068844591904,-0.0030234717645886144,0.007739265925215788,0.020738397147994636,-0.00048432938551734583,0.000758970928265601,0.009493488751629142,0.0029097724634414845,0.002118703635334951,0.002732810667261054,-0.0033954258505913826
