Date,AAP,AMZN,APTV,AZO,BBY,BKNG,BWA,KMX,CCL,CMG,DHI,DRI,DG,DLTR,DPZ,EBAY,EXPE,F,GPS,GRMN,GM,GPC,HRB,HBI,HOG,HAS,HLT,HD,KSS,LB,LVS,LEG,LEN,LKQ,LOW,MAR,MCD,MGM,MHK,NWL,NKE,JWN,NCLH,NVR,ORLY,PHM,PVH,RL,ROST,RCL,SBUX,TPR,TGT,TIF,TJX,TSCO,ULTA,UAA,UA,VFC,WHR,WYNN,YUM
2010-11-15,0.0105380176782095,-0.04092225421909956,0.0,0.0028323230198330496,-0.009176812918232913,-0.01807533832788122,0.0022558454797825256,-0.004242405746922362,-0.009873374132886359,-0.015596996362002735,-0.046915781077482066,0.00801693763110789,-0.0048241897335238315,0.0,-0.006143228351654817,-0.0026542405957895587,-0.03150764380161086,0.04294474092570022,-0.008296843597417558,-0.003371311068678051,0.0,0.007855471279751836,-0.0023347893529857,0.017451015811542625,-0.007255631157167319,-0.003417185555258051,0.0,-0.0015904405003933642,-0.009140683540255212,-0.0063211443112025645,0.014043935066070379,0.0014909490468884012,-0.009968989261234795,-0.010199536586162128,-0.010603931635764452,-0.0062270214754103215,0.00278960006862361,0.0007740650111525138,0.0016968354267419272,0.00405106332912597,-0.009925141942518922,0.010386530473807332,0.0,-0.028404487507664444,-0.005198748410836007,-0.05473956342703801,0.00940851441594348,0.00617070158957711,-0.004069800415615443,-0.005576871578228837,0.019874130605539442,0.014739996274507616,-0.0005536645555628272,0.00988159849662229,-0.0019655021816665785,-0.003687712518068431,-0.005628544527186086,-0.01661721395184612,0.0,0.005040746202967794,0.01389428133168158,0.006666806912334122,0.0064974492808083095
2010-11-16,0.0012268206338503784,-0.0070484276916783495,0.0,-0.009507137895107709,-0.009955534819112821,-0.02069065318539165,-0.021987746676370934,-0.024650071766457837,-0.01899340975402497,-0.022919646183136688,0.00455777838682625,-0.029975916808526626,0.009695221127497211,-0.0033613502845991627,-0.03983526843260765,-0.009647441011261582,-0.009708284740052142,-0.02882340526443805,-0.0019682033247721,-0.014208268257195567,0.0,-0.01221811202271228,-0.028080637270670006,-0.008775321516342638,-0.02256098450710431,-0.014788052500731563,0.0,0.010194267760128328,-0.005887672603171135,-0.011131893320481145,-0.058248355536191565,-0.015880993361334972,-0.008181255471246707,-0.0165770133039278,0.005125808463209758,-0.01627750261369887,-0.020867286999066592,-0.04331021101927279,-0.017880684054975005,-0.00461122129191005,-0.01576986324485985,-0.03060025805126365,0.0,-0.0012929454575870691,-0.015846234516939894,-0.026836100839399357,-0.009035334202984191,-0.018207729030713993,-0.0009427536020056859,-0.018532292776127113,-0.02674479353359649,-0.02828741078110064,-0.006831624708281359,-0.029709990559537935,-0.01466100451362351,-0.0017269387661363877,-0.007232651304583504,0.005833854775063374,0.0,-0.012537475995580527,-0.01290597317726272,-0.03293368013578013,-0.03599361743221097
2010-11-17,0.0032162401667783502,0.003612671622694519,0.0,0.0009236776206387187,0.0025726727808463856,0.01423557061599312,0.02991705831401048,0.005928313445528577,0.009461610713822788,0.026078504027184257,-0.03085328892180461,0.03048149836481051,0.018861491546245723,0.02510774179137809,0.015736726603290174,0.012428650016950371,0.021960355265298714,0.010296623615104084,0.02021682286091475,0.0075492151928291396,0.0,0.004905328926160912,-0.006420756076787049,0.04024162128044484,0.011703280843802899,0.009788965815904493,0.0,-0.027751521409613233,0.04244796544948204,0.025088225030152067,-0.028979434308973318,0.008572943895932328,-0.016497287052872345,0.00820038230390674,-0.0023181469085680195,0.005320723055487031,0.012270973425575926,-0.04446234001652205,-0.004024512902347066,-0.0017370082021401778,0.010929907442220221,0.02145558917533208,0.0,0.006230034536350848,0.007536804019506738,-0.0217707558920075,0.0342858046269372,0.02898974178108471,0.02878729395328583,0.04596263182848204,0.005026759425868388,0.03304474674092539,0.03884929647076474,0.0205351826782596,0.008216860298024375,0.0064265058147603416,-0.0022172917846388085,0.01819999694824226,0.0,0.024631551986288525,0.008270310001079029,-0.023690423593824006,0.007305076947739408
2010-11-18,0.0001526062065171363,0.036753974367548015,0.0,0.007783984571131164,0.0048983971867671006,0.014752400239085084,0.022000639018467716,0.00837458526705781,0.011535402213089574,-0.014374814806495273,-0.002809105161713177,-0.0032642532524586043,0.012453754788451121,-0.01645033314279598,0.014788820604819675,0.014266716838507332,0.01496527036999673,-0.03357296331365767,0.01063305772934009,-0.017370402716302524,0.0,0.00806424627010216,0.012116461632166287,0.016634450503755227,0.019923058363978674,0.01723392823642822,0.0,0.001297371329450625,0.01553029872922651,0.04361415164490956,0.04855243542131049,0.008499865752279012,0.008387170753857198,0.009037540466518612,0.005576181886268294,0.024609034301352306,0.008293559838115083,0.020304642623283353,0.011352706152195635,-0.00812055861687,0.01326973988307567,0.01110528795816168,0.0,-0.0032646048615914136,0.010540614333585552,-0.004450975290704817,0.021286974878721443,0.00796795347288981,-0.02981657221963674,0.007363372503172316,0.019673033806081097,0.03370117598579636,-0.00539340179371095,0.021738932772347175,0.009471238107160662,0.004420051315890738,0.014920596414851772,0.02062461677877847,0.0,0.010037055634350978,0.023934320879472448,0.03270144958343435,0.01833218511005419
2010-11-19,-0.006716525203839918,0.003959366282044519,0.0,0.00011943615684817388,0.01067795567094798,-0.0025812676837905224,0.007063320205683343,0.0015380822620556511,-0.0040389407046206305,0.02033915346699411,-0.015962297743016496,0.0036845765839934597,0.029255321126737455,-0.007433590701921955,-0.0013878296367266785,-0.008832152654317471,-0.009073475003967602,0.009925323762550509,-0.010042986864935766,-0.0003467373584248312,0.0020473965445260145,0.002105329854833693,0.0023939691913084093,0.009513095756287449,0.005040757892204484,0.0120714190584581,0.0,0.011338030450981806,0.025923138415702596,-0.007516325414569036,0.04906559698056734,0.00842856986099938,-0.0038389155161472344,-0.01746526605378107,0.020794885541613795,0.007489754870956711,0.007846232194506308,0.007462619137616144,0.012747301206993189,0.001754128475640604,0.040499426063472566,0.00692494709551128,0.0,-0.0010164648196523407,0.0010094443922825658,-0.03129652056232568,0.018456628100385064,0.008469888950940918,0.009456263523896169,-0.002829579931625137,0.0058862745985897025,0.003500103808152133,0.01789585419503248,0.02039760807488622,0.005673081243638967,0.014425431556982504,-0.0006255425385516267,0.04407238175282546,0.0,0.012759440476541872,0.006172203128496534,0.020208041242407493,0.004747464783600552
2010-11-22,0.021361792312834194,0.033794392779469495,0.0,0.01771495621936281,0.030316714580750803,0.026441117182240736,0.01452944063182704,0.01934880917833004,0.004294122038592141,0.04585178327198691,-0.003112086782153689,0.003261773736350948,0.03294573859809202,0.026399547864451645,0.023627759447494512,0.011221147345562343,-0.012972152700257422,-0.004914014725737936,-0.005313610911085953,0.0,-0.0052541641313894605,0.007352903887751117,0.01592364818560532,0.018469628842862962,-0.010031404380786424,-0.011927437956590348,0.0,-0.004163977035161803,0.006544299632154971,0.006664802981086737,0.034419761785063674,0.0019665891352087517,-0.02183685853679862,-0.00683681015856985,0.010864800262341712,0.003589261073742245,-0.0015066420744703768,0.04609061986769114,0.0060116418857059095,-0.007005187111176148,0.0012816650417752928,0.012330649816037598,0.0,-0.00436069622487345,0.01243700299944206,0.0,0.02015325840573845,0.005785949458049222,0.012021834495967942,-0.01536993040242629,0.003575984257015774,0.01358275068686865,-0.009589807066510914,0.020506649459110182,0.003905626727068068,0.011328009394968364,0.022848133504273394,0.013640583934871886,0.0,0.010296751935853887,-0.012790562912683434,0.021555392852240063,-0.002952869138177272
2010-11-23,-0.0028588161639547804,-0.012852881326668397,0.0,-0.0028945443068331134,-0.015381231909817883,-0.0298986892220805,-0.013827504846047334,-0.011449149416721371,-0.027553669180539697,0.004034232401308957,-0.033621653377870486,-0.0010155916245530028,0.04065040908895523,0.0009120619726175061,-0.00814706466600068,-0.015013021234640433,-0.019713740354584286,-0.030864050445951086,0.0,-0.01109551851088364,-0.024354331872864954,-0.007716433364906239,-0.007053222734481501,0.006291261286323735,-0.013932852897305392,0.0,0.0,-0.005789578789116789,0.008488404412420714,-0.0027206747434350698,-0.039734035377235744,-0.006869518448854084,-0.024294089003112807,-0.014685708523528351,-0.011643745124352733,-0.014048599471848666,-0.0064136849135552065,-0.04248632312706324,-0.019421119147422616,-0.015872844795547292,-0.007681307684244576,0.004684719950623251,0.0,-0.0015896645665194331,-0.006142143696425073,-0.03538465216886433,-0.008422758949151787,-0.011319733170753188,-0.01079915649504326,-0.02905855344137731,-0.015225052278619033,-0.011771056320616147,-0.009503474220309172,-0.016041791702421482,-0.009293049343544024,-0.002859688770808888,0.024479855449696553,0.009638093528271607,0.0,-0.005395792563906765,-0.017582998723547294,-0.03383702981558212,-0.018562491679568027
2010-11-24,0.011015787585387127,0.05380501317454023,0.0,0.01659413489293704,0.014489103669548031,0.008311840333769638,0.016858825791400633,0.01706789195838354,0.03786064527101107,0.02578929357247728,-0.0009940308146361154,0.010782939126905866,-0.008113072921539066,0.022234394832367776,0.019849587906352273,0.03412853468852051,0.03391147776044434,0.015923574846478328,0.010198937662345697,0.030855461028294062,0.006917588369411254,0.026481950361010087,0.01183868923871767,0.028687000074617552,0.02119481193275541,0.007412009346925874,0.0,0.00808808874532052,0.030623148417020962,0.0239465171917026,0.038116918169406766,0.021739360724589263,0.02826369112016769,0.013973039310838598,0.0267328065428325,0.028238213258071854,0.005948628006359202,0.022185669711680456,0.015616140463390993,0.026284041424674776,0.014895583521192579,0.023782445945596864,0.0,0.01086939275626353,0.014030401997226827,0.02392344133315616,0.04293438042215869,0.030593413735392705,0.02276984827959061,0.03784333982216981,0.0355265415552759,0.03774968165816883,0.03638645458064271,0.0525141797934785,0.014179446452237787,0.013145240975598549,0.02956991694071398,0.019092243597825576,0.0,0.018083262094310992,0.01910904223150034,0.014854984844916652,0.017303656063623496
2010-11-26,0.001641202672005404,-0.0002821046643599612,0.0,0.0013120179002532595,-0.0013386328963630456,-0.0008997060742478302,-0.004924345484501935,-0.009289708376272965,-0.0171804000484872,0.021823379838516344,-0.005970225869409651,-0.0038244511191718455,-0.008179310051676714,0.011053644681727759,-0.00805388831534859,-0.0019224693939011717,0.00572077435238727,0.009404257480005063,0.0048075261577045225,-0.008162859070220851,0.009557754285198117,-0.006347655993262147,-0.0038996576781467063,-0.011083053679405097,-0.014779912419646046,0.0031533111645092315,0.0,-0.005134910531277792,-0.0036487574230522624,-0.0008881644840423863,-0.017082127748035414,-0.007253811287728729,-0.015052300411053321,0.0036747782280144303,-0.018534580062269157,-0.007558459663732808,-0.0118267724461939,-0.012057851342896497,-0.0071254651240975075,0.0005837532033934334,-0.006587717941382465,-0.002288129907937031,0.0,-0.002700171486640368,-0.000658885128159592,-0.03426794623245921,0.00014812569405253662,0.0,0.0013723694491545313,-0.013822824789578414,-0.010800736661358168,-0.012890436002488292,-0.0069863695732731435,-0.011903127033157546,-0.0030111941708617085,-0.0023591340116256854,0.015085640133955414,-0.0014139594992161886,0.0,-0.007459646179256207,-0.009639536785600589,-0.010372236375310595,-0.010087010868885748
2010-11-29,-0.002979721815408398,0.012923299008807287,0.0,-0.006474576546275479,-0.029944167088595153,-0.015114249102826105,-0.011217525812287965,-0.007562008155328592,-0.014847073628142082,0.005319835328027933,-0.012012059950911258,-0.004647432205750257,0.001221809362335513,-0.02697934762823495,0.00202993362557069,-0.029534444369526125,0.015547721814891613,-0.002484476961361781,-0.008612509332323492,0.0006855048086877868,0.0,-0.004327030180522273,0.004698611228683092,-0.00686913792391497,0.004149194187659688,-0.014668803342233527,0.0,-0.009999914675834054,-0.015696168678704492,-0.008295753641984649,0.008789248284638118,0.0009746326009045791,-0.003986657735347121,-0.023798647537080497,0.0053955553689424285,-0.006346513025065725,0.0042348850874387445,-0.0024409871068461486,0.0033994391422513814,0.0,-0.009305940764998133,-0.023618014147601896,0.0,-0.0004834613907634955,-0.012361958507259296,0.00645137832561371,0.004738059249297377,-0.010198634742978663,-0.021927626307934323,-0.011599712285836672,-0.011239500922642365,0.001072832478732133,-0.00914705928379167,0.000660286805664434,-0.02286970627398388,-0.006857455734375462,0.004572744046607902,-0.008318605676161495,0.0,-0.005846123210642262,0.001733029870878644,0.001371062379246446,-0.0005995618941232461
2010-11-30,-0.01374977350884321,-0.022786848690778294,0.0,0.006245213131792715,-0.01589454397815615,-0.026219581310536366,0.006673449541035881,0.002743070674210868,0.004132392673198648,0.005758454583537853,0.017223826790749408,-0.006292916117154657,0.0018302604214357476,-0.004168168556801466,-0.002700843183983781,-0.036056954516667794,-0.016803230781493816,-0.0074720792182080276,0.030888012733850445,-0.007539267161544738,0.011834233103971581,-0.003724773436985962,-0.01870655010834299,-0.011649141619161196,-0.005721363987480466,0.013611037168501205,0.0,-0.008003938857757853,-0.00035434427938152435,0.005975006881540512,-0.008316696617662989,0.007299093191922124,0.013342366575824327,0.011720581382757222,0.015205689625294116,0.0017878489508287299,0.0005108041449453093,-0.0032626957710047977,-0.011104839840516467,-0.021586635231621187,0.011390196595812085,0.005166171203949688,0.0,-0.0003547754497750244,0.004339154609073637,0.003205309927237998,-0.00029503886332682416,0.004967792634662294,0.010119529725542531,-0.015892502650210583,-0.006170463249744351,0.010364688557873869,0.010828964952962261,0.024076296491059024,0.007065593654860924,0.011190657909569968,-0.005689938984241305,0.030340903087215487,0.0,-0.005400402935266557,-0.028350729358698423,-0.011053540189114752,0.001199779019474656
2010-12-01,0.0024245199210197743,0.006556494842024474,0.0,0.004433113142322309,-0.006554634537897286,0.0229666757794742,0.04839232348724476,0.019756768420522874,0.030500979245764226,0.001276711293711985,0.04880529298430969,0.007558802262165987,-0.016138765168291158,0.017652363831449858,0.002031231799380251,0.004117909666359942,0.017470225380861182,0.032622401663506384,0.00936359101648021,0.03245888010257958,0.016958912767956136,0.007685655228833799,0.007943129956670791,0.02136289437369321,0.031329874474363306,0.0020982734415198045,0.0,0.046342387324286305,-0.007089787631009314,0.028808897454441373,0.02515990346115138,0.025603315604578514,0.03686610622840858,0.016682141409838147,0.04625555035852291,0.02575883629106701,0.012643444554697458,0.013093255500006284,0.03444989583277369,0.03577804177403787,0.01753179635602664,0.014719831249256021,0.0,0.04027554521906018,0.008806892266687072,0.04472842042793479,0.032134375655145986,0.012357966867577952,0.010943387996559473,0.032298077948094805,0.035947465952568036,0.0015919034894773532,0.01896749689691224,0.010467088115555523,-0.0004384552860331459,0.031080927721253593,0.04349073251726088,0.002944777152097622,0.0,0.013392709640856593,0.01780814043626866,0.036498459984167564,0.006589371315811832
2010-12-02,0.02101260678064043,-0.00011330655403651857,0.0,0.010132079648349723,0.026390466148079827,-0.000272924503782801,0.03177351119534033,0.0026825679473778674,0.01526866583847264,-0.030368597434221933,0.03703694292195414,0.014193046372725338,-0.011761128735034432,0.003040092797016447,0.0047294794766592485,0.022214756986026263,0.0063457619993188,0.019441108451917044,0.005101412417458873,0.022741882070521635,-0.0028749085730470636,0.022469466655881565,0.05358515849342749,-0.003966953913584592,0.024488549977862206,0.026800829172596297,0.0,0.05536217150271061,-0.017671841314847447,0.007505811728998335,-0.04226756055917491,0.013189420472143887,0.07174625322756656,0.0013673098708593123,0.04926307852754097,0.0074590865915245,0.0011352348791739963,0.03796469204747499,0.0408463897521576,0.013241464301499972,0.016550781380695323,-0.029703116662904594,0.0,0.02356773690881342,0.017130636323684945,0.03211028483062073,0.01728108586374022,0.02224470211219698,0.0001524195759483593,0.01588447238316615,0.03343828762990375,0.006550862324646856,0.028093924098339995,0.007171382129798509,-0.023251061109214044,0.03767971393882408,-0.02056490802731914,0.003281496057026212,0.0,0.016668923056285978,0.06069981331833141,-0.012596582281275692,0.010513836508012186
