Date,MO,ADM,BF.B,CPB,CHD,KO,CL,CAG,STZ,COST,COTY,EL,GIS,HRL,SJM,K,KMB,KHC,KR,LW,MKC,TAP,MDLZ,MNST,PEP,PM,PG,SYY,CLX,HSY,TSN,WBA,WMT
2010-11-15,-0.0064385473305154095,-0.0013227505579876953,0.0,0.004345481653027505,-0.005790010462750295,0.0006356546861074897,0.023374223695263874,-0.018173617498836836,0.023173996065663394,0.004294455243608164,0.0,0.01309587049883576,-0.013208600484562516,0.009194576713649871,-0.0004769155745845133,-0.0030643000114379815,0.002579751893424076,0.0,-0.006089343871760744,0.0,0.003435844101020713,0.0006120028728728855,0.005551569647860077,-0.0099701654932004,-0.003403277802138005,-0.0031856904141253084,-0.0006216007596498985,0.008016739327881384,0.0018893777130128964,-0.011566910534218433,0.001334186714960106,-0.009187637712286034,-0.003325116973510678
2010-11-16,-0.012556037916497842,-0.015313283929347055,0.0,-0.005768807296701928,-0.014406169133140412,-0.013977255622421692,-0.01990536090941486,-0.021749026225691193,-0.03249665862105955,0.0039704059049574525,0.0,-0.023927509598727137,-0.008087042384409937,-0.01084603295012676,0.0038176899142527976,0.0028688328411705655,-0.01045317959503489,0.0,-0.017943207616642143,0.0,-0.010271814405900526,-0.021610380023424414,-0.014615031587113192,-0.0004027905606637239,-0.005898954524877209,-0.015307265988971919,-0.013066018017674375,-0.004841062331425339,-0.010213878616647576,-0.012765552785673595,0.015323213705910721,-0.014488520894351486,0.005745665217014695
2010-11-17,0.0032819958800351934,-0.002028275414083458,0.0,-0.0008701616783830524,0.0,0.007087958438016795,0.007290594073936063,0.01182577534058904,0.011705037912220329,0.019470829017182112,0.0,0.019160434567856877,-0.013213104751169213,0.0063592660587477035,-0.001584635026435799,-0.001225692168797754,0.002274996887521308,0.0,0.0164884383324293,0.0,0.003229196348421226,0.0024999442835984542,0.004944129001215769,0.004231293331124375,-0.001561467049638221,-0.012811494459474382,-0.002836858178952739,-0.003821900273384138,-0.0033339108834787856,-0.003448476875087869,0.00787394570861144,0.0,-0.009030443112934328
2010-11-18,0.011855907252157127,0.009146841552681417,0.0,0.005226343984946258,0.01726026258424862,0.021113257017245646,0.010856772220978694,0.006545306951247776,0.04527137897076794,-0.009101704510047992,0.0,0.029582318431614407,0.005982557073756833,0.022009617663197867,-0.013491862982256242,0.010228921994866358,0.006972550318367299,0.0,-0.00219206487962742,0.0,0.015172095670340058,0.02078586933961235,0.007543185695094046,0.007423734849752117,0.012980989741993465,0.02872472189377051,0.011853993328577506,0.011510230549849343,0.002389238921240988,0.006703834072156134,0.014322885157562526,0.01205537670798762,0.003905457921129951
2010-11-19,-0.00040423816316359495,-0.00436437948451418,0.0,0.0008668401343991938,-0.001069950455533597,0.007518529219771697,0.004091386511858808,-0.002322328066114099,-0.0019245679139475724,0.0022585865464797017,0.0,0.011949621086047024,-0.00566431524798483,0.015778018267416538,0.0012871797136697616,-0.008100450164073014,-0.0041867304864334765,0.0,0.0030754392793475027,0.0,-0.0009055074712518429,0.0,-0.009114485452225263,0.05277844034182766,-0.0009263683088571728,0.0060555421847177104,0.0004686405998080012,-0.005517189139573886,-0.003178005324405153,-0.0006440336517422596,0.0038509871057679224,0.009877652682090954,0.007595317467426144
2010-11-22,-0.010509240437614698,0.000337148034204926,0.0,0.005194518951308513,0.00841634565892857,-0.0007774012044492462,-0.0017825816679272188,0.0032587788373865667,0.000964336593873627,0.01051680835607871,0.0,0.011808513820305011,0.005411695925869431,0.006087606814656477,0.011248461792663367,0.0030624227817992455,0.004527729196949215,0.0,0.013140869559997714,0.0,0.003626049570433665,-0.0016288191101048177,0.0036136898800032125,0.00075666097096172,-0.00015449830277436405,-0.005517930370720792,-0.0076504720589463115,0.0065879813942550935,0.0020719595715832373,0.00909089307344102,0.06138075041521929,0.003740100196145013,-0.00018372573293023997
2010-11-23,0.002451194618110053,-0.019548330356684573,0.0,-0.023829728720271004,-0.01183616509731411,-0.010113653168161485,-0.008036892138788776,-0.00835259018801593,-0.01011577921959661,-0.005352221656953704,0.0,-0.00944160604901867,-0.008781814578275315,0.025453551797071983,-0.0031777531929728653,0.0034601991282874334,-0.010624606021495842,0.0,-0.005188615115553796,0.0,-0.00880773632386156,-0.0006117788953732273,-0.010474785030086253,-0.00812855025097503,-0.012519462709294604,-0.011936345415409444,-0.014946546729853849,0.001033465167131764,-0.007953782788573727,0.0017161601192079434,-0.024698401467187714,-0.026081828077742286,-0.013056373039332492
2010-11-24,0.0012221088017727588,0.013406756388939067,0.0,-0.0005882028662573813,0.0064495060072391475,0.01556137445291772,0.0027008451434220593,0.0032754717594605243,0.022384316090535483,0.009566497019100062,0.0,0.014975543090111287,0.007145205307655944,-0.003458997737186831,0.004303732423390549,-0.0022314193490744483,-0.002765864754958436,0.0,0.00043509177341527483,0.0,0.013214919627432709,0.012244953033349049,0.01025471792234911,0.029540675764141877,0.006887018221967578,0.007486598467939087,-0.00015939964170341714,0.006882358360726926,0.0016036075832812635,0.009207134639874104,0.009882781826372034,0.009711367646894065,0.006335308423322417
2010-11-26,-0.008546545732904809,-0.009158830082034886,0.0,0.004708392419975782,-0.003509385959235667,-0.007738863947596264,-0.007438998663160334,0.008395525562346906,-0.013327120631633327,-0.004738031792225206,0.0,-0.001581040797990152,-0.0036894797143088853,0.011637513350116535,0.0004763158857366001,0.0058959698947138595,0.005710403731669977,0.0,0.0021717487685646297,0.0,-0.00449733474059999,-0.012976604376613299,-0.007858311737458323,0.006849295479700146,-0.006684421090344506,-0.00726218402591472,-0.007507915856435843,-0.01025306123025782,-0.004162882014371427,0.0019099284683581352,-0.010397471848789142,-0.018361920917251306,-0.004999209458948273
2010-11-29,0.00287331822091752,-0.01129754173765829,0.0,-0.0032221912917876905,0.00015320551674014027,0.0025302051767930323,-0.0025840288819856116,0.006938063125583982,0.0,-0.0037189999070231794,0.0,-0.011743047657628902,0.009684151936742325,-0.00847614092388782,-0.00285583605456341,0.0023428073443458874,-0.0017841786546182181,0.0,0.00043332363791592776,0.0,-0.002710822105040367,-0.013557728811064984,-0.0036306219953661234,-0.02316602844653337,0.0017215852274057308,-0.01633203778548209,0.0,0.00241718808395075,-0.006430931782921312,-0.011224068039428992,0.0030977181532554354,0.03325443843182829,0.0020468840065672733
2010-11-30,-0.01760110230868317,0.0038088782063965265,0.0,-0.0038201397707855467,-0.001071740869016291,-0.003470251669351776,-0.00829123294176537,-0.013320995399047408,-0.005788418666960116,0.009556351526696316,0.0,0.0002674013930350494,-0.003385167020459101,-0.0010174074404875055,0.006364452300005263,0.0008136781568652829,0.005850368754842128,0.0,0.02036428164800319,0.0,-0.0031708892587440918,-0.007705411535799289,0.0019876198193549133,0.0016939970748959254,0.009685727158867063,-0.016084684025641893,-0.017061092147373835,-0.0003444290405403283,0.00016207505690979396,0.002355887755465247,-0.022235879385395285,0.0014367013654199567,0.004456905313390047
2010-12-01,0.00708271049650433,0.017247514203815095,0.0,0.009734629379823279,0.007356278379096581,0.024220199017948696,0.008882948377841648,0.021880972935161225,0.022804557579603868,0.010353263012012226,0.0,0.029764928203555474,0.008774585506526433,0.015892080150280208,0.017391188648013367,0.004265356385652064,0.009210253887973252,0.0,0.013163288729340694,0.0,0.00886145552333062,0.01699907427368519,0.012561635931786608,-0.013340796435257873,0.023071014320592997,0.014237924259947077,0.017684659193621277,0.013094326993857264,0.008089057969406177,0.00918777134235893,0.04232452786515273,0.02352911479618136,0.011277206414277652
2010-12-02,-0.015307679825068754,0.021363018148683244,0.0,-0.004966395939877133,0.005020599057770525,0.003091314626429531,0.006862483811791442,0.005922248439568456,0.01091051735324311,0.010247744079517451,0.0,0.01153559777834734,0.0005611489808294845,-0.0018048526289262679,0.012431965700265613,0.0018205460818701003,-0.012488242747279,0.0,-0.09346168130246368,0.0,0.03355879872075063,0.0020638050843881928,-0.0065290611389535735,0.008188921875497135,-0.006551845669425571,0.0039864487372518465,0.003378687045841877,-0.0030611133560408677,0.005777799290051844,0.0016941985333842613,0.021212248589954408,0.012335440273953946,0.0009145855960148719
2010-12-03,0.0004196977419193004,0.008964138332647309,0.0,0.0,0.003178980058768932,-0.006163326533549673,0.0024435463200951357,0.0,0.02299410691792181,-0.00898430402452266,0.0,-0.00909775758358422,-0.0014020102719081162,-0.0018087391062334701,-0.003069996413906484,-0.0006058857442331478,0.005350334604570017,0.0,-0.024040510002255933,0.0,0.00806299053840287,0.016474047362686983,-0.0036151112848101796,-0.0035889785662157614,-0.0004602597695847477,0.003279726868021582,-0.0004811989986128751,-0.0003414031864944489,-0.002872424762517811,-0.011836801286429277,0.002967191586526141,0.020770056810704096,-0.0023749631635356927
2010-12-06,0.010080006410728926,-0.00789734836894107,0.0,0.00029346940503538477,0.01705174392750264,-0.00790698086442776,-0.0026940639479984263,-0.007698793249953595,-0.006881133246651183,0.011697718784660971,0.0,0.007241936670813187,-0.010671340252953243,0.00020152012969698596,-0.00323305370084348,-0.0040403928041319315,-0.005321860868206185,0.0,-0.022738351530374956,0.0,-0.002594208099327089,-0.007090585086629297,-0.0009889601627163236,0.0036019057286735823,-0.006751218830305161,0.007054486842922092,-0.004331459009963234,-0.0017064522806808924,-0.0068808142824191565,-0.006845142378387847,0.0011837654362174543,-0.013836403392447405,-0.0023799002848390316
2010-12-07,0.0,0.0006634197470996028,0.0,-0.004989719806405057,-0.0028193104299936156,0.0023441472301022337,0.005531431624476557,0.004563623429158392,-0.006928056116216164,0.006503656473493713,0.0,0.0019254063625688822,-0.005393261205413169,0.004628308237673018,0.0046340068004229185,-0.007910839054918295,0.004215420641209056,0.0,0.00242370380422563,0.0,0.008886153407551722,0.006121144792854638,0.011554396574275483,0.0,-0.0007727216609297871,0.014864062690490787,0.0014502402431286754,-0.0027349731097054963,0.0019335012740206992,-0.009906989963892499,0.015957394355825993,-0.003575902509205253,0.011011305157896834
2010-12-08,0.014553049876667057,-0.007291955569228903,0.0,-0.0008845636427617931,0.0005949793460766628,0.0038975229714930393,0.006140285008923829,0.010904533539161099,-0.001395277786042648,-0.005599987640631743,0.0,-0.008072607399791876,0.011130161097506308,-0.00100120351495947,0.00492001524128205,0.014925582380864721,0.011075378740245112,0.0,0.003868644536628274,0.0,-0.004081848913517594,0.0077063703210482615,0.012728735205054242,-0.0358896775766715,-0.0007729262347465626,-0.0008416234205980144,0.007723358096774158,0.008913416060857937,0.0043420637476245805,-0.0017405299960709941,-0.004072234568222366,0.006901810679868614,-0.005430187579092194
2010-12-09,0.007787005600472741,0.016360454761696452,0.0,0.018305192635730716,-0.0031225058925890004,0.00683329994551074,-0.005848881848695142,-0.004045139048824753,0.004191777110736039,0.025559471387415655,0.0,0.010593222437421668,0.0067737014093587344,0.007218688184716271,-0.0009180846048201241,0.0026189894156285476,0.0008073678120610328,0.0,0.0,0.0,0.00215699375845424,-0.015294775404652405,0.001933353148439343,-0.018416937344609807,0.001392406327795248,0.0006738451663905742,0.0038315847975893824,-0.0030582559695352396,-0.002401783877730934,0.02593174283223787,0.014018817497965852,-0.002742093257883327,-0.002752782435066936
2010-12-10,0.010573280185938616,0.020696468231517162,0.0,-0.0002902609240791332,0.0010440954918553569,-0.0027763134920304466,0.000256015208012661,0.007671390295943992,-0.004638204150751446,0.0032383767998662716,0.0,-0.0017897365063559434,0.0008412420260093256,0.008361598570622686,0.0030629443378538124,0.00020091842158898032,-0.004517469527837825,0.0,-0.005298827788627336,0.0,0.001076425511494561,0.007561712142584831,-0.010935981719559118,-0.02055893307262424,0.002781019005266394,-0.006566678684983618,0.005249342313806027,0.0027267596086191226,0.0025683405998822018,0.006796958485666638,0.02188915507709388,0.0016500063533539944,-0.0011042062025596877
2010-12-13,-0.0044265903057827405,-0.012230455483774438,0.0,0.0011601043921263265,-0.0017878203901426915,0.0030933717001138117,0.014576130781488228,-0.005821779143609818,-0.005125903828280598,-0.007158070996335586,0.0,-0.01767166702249201,0.007843486370191277,0.008687073312449556,0.0007634351894321156,0.008838739057624112,-0.0009727936162784445,0.0,0.022276311925487846,0.0,-0.0015056948661467118,-0.0012169492765226053,0.004227849811508699,0.0006113855070732921,0.00970747316186693,-0.005084913143020731,-0.00015840472711925457,0.0,-0.00048027974437947485,-0.006329319158002056,-0.035512796365154586,0.0002741378328570132,-0.001289589908078037
2010-12-14,0.0020212278671549733,-0.004235908173903957,0.0,0.0063737430703880715,0.010598108748098856,-0.014649055217396012,0.01802137055041242,0.0,0.00843105942789335,0.006644250013774444,0.0,0.029070262026938964,0.01278446296982838,0.004110474035352141,-0.0003052157634350072,0.01593027618250553,0.006002775345495426,0.0,-0.005211089586295015,0.0,0.008829253948694937,0.010154287602583967,0.016515177749333754,0.03951125104549713,0.0009154185103363854,0.01175477011727133,0.005696978586240409,-0.008497721317994533,0.0012812536833013422,0.011677409293576968,0.0017532487812090825,0.008507648450907235,0.004427237285967278
2010-12-15,-0.001613564847181559,-0.011125606300098512,0.0,0.0011508996004789829,0.003102045054103275,0.013145394560916124,0.002599808951073257,0.002702625302362982,0.019043237956084758,-0.002246785286069919,0.0,-0.0065873415770790755,-0.0016464891684344618,0.006237444434111783,-0.0012207131327124365,0.0007834742823420449,-0.0003225840418432657,0.0,0.018095229993426276,0.0,-0.0008542096345051098,0.011057319353739548,0.0028674537742754413,-0.010775921264473465,-0.0053359617469401766,0.0003370579077281999,0.0014162380306672606,0.0006856405742583505,-0.004159310834983776,0.0008392806665287189,-0.011085217389976587,0.010339584897279375,-0.004040100145788927
2010-12-16,0.00848471139286655,0.004301622990417142,0.0,0.009200334184077619,-0.00014690008924689302,0.009267882185135745,0.002345903343354605,0.008086490630374144,0.01823157359745986,0.01505967601821867,0.0,-0.0011475014657449378,0.005772437707494804,-0.004649210075848398,0.0012222050945223106,0.001567044433945286,0.0038718113123301645,0.0,0.00982230164846598,0.0,0.01196350311438854,0.011334729307616254,0.005082666461068142,0.004555310674001278,0.007817125441646366,0.005049613165761135,0.013513766139027883,0.0037683065612961197,0.0032127208644321392,0.007758542876308505,0.031268398544966436,0.015890229030871117,0.007375556498459002
2010-12-17,0.001201738082586834,-0.010543376960168604,0.0,0.008262284857613711,0.013549418651324974,0.005509699370897625,-0.0022171833895141546,0.002227996617520045,-0.008505069402672705,-0.0038822626037747776,0.0,0.012383500238290601,-0.005739307910099578,0.003308669123531116,0.0050359923336018575,0.0017599254830120703,0.008195254870514646,0.0,0.005095348636872776,0.0,0.0071777447357779245,-0.0011799072460220161,0.009165436305812902,0.0400237501018168,0.0033462575983567167,-0.0003350455826685028,0.004806097265214859,0.0,0.0014413126047700953,0.004993521971297321,-0.01716206623813543,-0.0037113660110265068,-0.004027056216026392
2010-12-20,0.00720319012766657,0.007325701856145672,0.0,-0.01751862728495368,0.008136793084047689,-0.005936004763834379,-0.006913781248722106,-0.002223043683712067,-0.010383834074196518,0.006542104107705393,0.0,-0.002774341259122237,-0.0024736590309101247,0.003685977164447518,-0.0034923083483613393,0.0025372992521544013,0.004941037493516376,0.0,0.002303854617514922,0.0,-0.007545900520558035,0.000984132083429179,-0.006263570529192464,0.00018950547531981776,0.005153646128731593,-0.002010432419558783,0.002468548946928717,0.0020480602655403857,0.009753869056499331,-0.015320818897437971,0.0058205184829200896,-0.007982848139068022,-0.0117623918491353
2010-12-21,0.003178280873844974,-0.003305640819937561,0.0,0.002300632739152819,0.0020179055755942255,0.0027562385741344286,-0.00671293259392125,-0.0017826604858893758,0.0027373669847006177,0.00013884587762658107,0.0,0.012645363289589096,-0.023698180813221614,-0.005412012516046838,-0.0015237713247095996,-0.004867562569509931,-0.0003176141115800446,0.0,-0.0018390497833983277,0.0,-0.006758280549031936,-0.0029498738199316143,0.003466660697293955,0.020470088427085864,-0.013723242850385398,-0.007636255359400157,-0.0015389739187661178,-0.0010218491217633963,0.002533690496508312,0.00021031794253678626,0.013310366732912193,-0.012070792730131119,-0.002231551504398799
2010-12-22,0.0003960423543596381,0.014593833599561012,0.0,-0.006654581878820509,0.016398160389426764,0.0015267238402754124,0.0127655075361639,0.004017819511491938,0.0,-0.0006919691278849394,0.0,-0.0033715692025403365,0.005080731401292393,0.0025263319865187484,0.001678415224799279,0.00371746682931251,0.0025388230813687684,0.0,0.0032241821665741632,0.0,-0.0019135299754100554,0.0033527636749737244,0.001256299855582066,0.0026003212592922154,0.004281169848550093,0.006668847924628629,0.0012330127388091583,-0.004432395396737454,0.0063180186769904445,0.008828879066944406,0.007995376335983018,0.054846468945642934,-0.006337611142235966
2010-12-23,-0.0012058715128426822,-0.012422529240110447,0.0,0.004368615516740171,-0.0033966324495382505,-0.00015236568685284002,-0.004819239183667667,-0.004001741237468104,0.015013442118737785,-0.00041480582046327097,0.0,0.0013783598254597518,0.0036506163529763658,0.004264495713814043,0.0030470046893622538,-0.0029237912603004013,0.000474884037398704,0.0,-0.002755168539325892,0.0,-0.0014913083863659082,0.0011798661019224443,0.0,-0.007780731376665018,0.00015247932937567654,-0.003396972211360594,0.004465086664930951,-0.005136711088831625,0.0015695484019691008,-0.00041626830827246053,-0.010198698688926755,0.00875144616624901,0.005440188689855852
2010-12-27,-0.006035935557258343,-0.0039720372655535074,0.0,0.000870190794189929,-0.003266191342656044,-0.007776930259472126,-0.0014900530382612187,0.0013395575117545189,0.004034318872145892,-0.0022150209970045465,0.0,-0.0033785317888982425,-0.0016788118150133924,-0.005597337842754402,0.0,-0.0015639821015450694,-0.0011073033971921165,0.0,0.010129481462352707,0.0,0.001493535708693594,-0.008246671964238783,-0.008469467908544748,-0.005601109709444829,-0.0041103552969666834,-0.001193733804304986,-0.00873686573512189,0.00034401389577731756,-0.00015657451322592664,-0.005211909113504332,-0.002289535546634247,-0.0058687905710518296,-0.0005598614565350823
2010-12-28,0.002024260590608895,-0.010302312124983115,0.0,0.0011588984587573847,0.00014262476085002973,0.004457395293292699,0.004601303299185622,-0.0013377654979327414,-0.009375069570329964,0.008740328223834304,0.0,-0.0006274065871701984,-0.002522791560762183,0.0029115335029503697,-0.004860308670696423,0.0015664319731143461,0.003641915172634125,0.0,-0.009115728798200773,0.0,0.0,-0.003959225783729314,0.007908922562724463,-0.013706372893447005,-0.002139775287848922,-0.0011941229520204821,0.0013917907402254404,0.0,0.001567413235361359,-0.007124827262623867,-0.0022947895488784065,0.013090604910202197,0.00317362892698303
2010-12-29,-0.001616252230869808,-0.0010075350305506214,0.0,0.0028945611838855356,-0.0018518010314462208,0.0013763633328693903,-0.003961283666715332,0.004017819511491938,-0.000450937518996275,-0.00013754395857834556,0.0,0.001632752134505644,-0.004776468915479448,-0.0007743350106756974,-0.001984176620843381,-0.000782194165331207,-0.003470937793157214,0.0,0.011039260070486723,0.0,0.0008572227822365441,0.0005958265621037739,-0.0003167065920118839,0.0019036450183507192,0.0007658219444510728,0.0037586764157000463,-0.005559104513748081,0.004129326085587692,-0.001564960295880713,0.0,0.005175246435155323,0.00025326916771750696,0.006326453246751518
2010-12-30,-0.004451648536769048,0.0050420878253751855,0.0,-0.002597319459624159,-0.0014271979498478027,0.0007642816275674758,-0.0019886784849152406,0.006225402819501014,-0.010820195634474117,0.002063241389085091,0.0,-0.0007526453979164183,0.0022587656504258202,-0.007747548758542222,0.002141214983865769,0.0001954475260490529,-0.0018998250338678746,0.0,0.009099364643276875,0.0,0.0,0.001390778513312263,-0.0015842587636841765,0.0024700581956973444,-0.0032145510923364817,-0.004425363071022481,-0.0018635011992961248,0.00685405572961062,-0.0025077188856852395,-0.002321477838785113,0.003432463157122534,-0.006078946568826238,-0.00018511412461263976
2010-12-31,0.0008130860017998565,0.006020118022630694,0.0,0.005497583042430865,-0.013577367373793892,0.004122076129328578,0.000871996369016026,-0.0022099040391964087,0.009571443396020785,-0.008785091310427151,0.0,0.01292843360391882,0.0025349016680376035,0.0005857645690523494,0.0018312563638698265,-0.0007818405689490326,0.0,0.0,0.008115338810126937,0.0,-0.003640496654622627,-0.0043643721396326995,0.0,-0.009097792977761032,0.003224917755229262,0.0006837874088521101,0.0007779084664001346,0.0006806517825768132,-0.0056569685948770765,-0.002538791710186117,-0.01824399390376774,-0.007135820206777277,-0.0025891972885345726
2011-01-03,-0.004874166415981596,0.010638341805264684,0.0,-0.0017267112297845166,0.004491772896516366,-0.008362421310839863,-0.007216855435673297,0.0008859963420051464,-0.02437928407663248,0.003600498532649876,0.0,-0.0032218389162882444,-0.0025284921889702217,-0.0015604521963797913,-0.0012188544273876722,-0.003915922681018924,-0.006504089875079444,0.0,-0.01565293755384012,0.0,-0.000644490248401075,-0.005180416434747426,0.005077851978819048,0.024292318186037054,0.00642863529272053,0.002392139969066731,0.006839869603553206,-0.006462409019911908,-0.02702271460584682,-0.007210857852924302,-0.046457714452323384,0.009240156232350083,0.011682085066104131
2011-01-04,-0.004489546876299544,-0.0006582907242300706,0.0,-0.006630089313453769,-0.0031733627089816085,-0.02069936036793718,-0.0013785603772308308,0.0017698092040223656,-0.006478310583255098,-0.001931520274417231,0.0,0.0160369298640346,0.005351863029268156,-0.00976958365253977,-0.03477175824217649,0.008058659592895312,0.004311200161577267,0.0,-0.014084189145947112,0.0,-0.009032356204108805,-0.021830367719237187,-0.002210168966082948,-0.023529415536032827,-0.005170891556249058,0.0,0.002778802463191399,0.015405563343739326,0.0,-0.009399699323370148,-0.010352858447708169,0.008392851133655954,0.0038487362021242255
