Date,APD,ALB,AMCR,AVY,BLL,CE,CF,CTVA,DOW,DD,EMN,ECL,FMC,FCX,IP,IFF,LIN,LYB,MLM,NEM,NUE,PKG,PPG,SEE,SHW,MOS,VMC,WRK
2010-11-15,0.006190830054745078,0.0034643017042876867,0.0,0.00823305453881562,0.0063191006071181555,-0.01279613260606216,-0.020643598539721197,0.0,0.0,-0.0044729017190460185,0.0006463036019428436,-0.013093496341790578,0.007047279208976853,-0.018475719592269235,-0.015193091249429247,-0.01219965836432546,-0.0007648016669024038,0.009488897805519647,-0.005919304240526335,-0.014459921060714587,-0.017473673272031753,-0.001990541522440048,0.0010418536132925649,-0.0013318116494049903,0.00615911915658951,-0.04720213276823915,-0.025824108455200667,0.0
2010-11-16,-0.015499728042712713,-0.01841217490927305,0.0,-0.019052707579504613,-0.012253015278564594,-0.03281863131469276,-0.022700082249188624,0.0,0.0,-0.01925531363469246,-0.013430082709545155,-0.013059408149663332,-0.015712000181963393,-0.04303925946625653,-0.02650330735216022,-0.020841454852049246,-0.012129727372297117,-0.03470709175044184,-0.019030858888142377,-0.020936294194375482,-0.035314912319961755,-0.0035900599127597355,-0.0166531400345733,-0.01067185146396965,0.0006804803519291358,-0.0013548772763816164,-0.011613470631468892,0.0
2010-11-17,0.006369832994798541,0.0011723955194222757,0.0,0.006103976730332805,-0.0013954751552199829,0.004847517810764312,0.018686879874978635,0.0,0.0,0.0,0.008769832170965719,0.0027301402011430387,0.003219489762968708,-0.007888614053105814,-0.0052825732097587785,-0.0017738169336215526,-0.0009956295146144045,0.019850135628751042,0.010593190391107843,0.003367640229940294,-0.008691516976975122,-0.004803482067058162,0.006614902970062175,0.009438379113174244,-0.00546477164862158,0.016586104886372022,-0.005363714826069899,0.0
2010-11-18,0.022808312288088883,0.03044493013087446,0.0,0.022338634172268224,0.0161489991375956,0.04483558934871512,0.030773106447825604,0.0,0.0,0.026178047897579937,0.024523047527131192,0.024088992136951592,0.02740998484475865,0.031082240082929147,0.014706176694287754,0.012833562160938117,0.01727442879427188,0.016893400214164966,0.003061671422664336,0.012753621364795853,0.004782476006135017,0.01930769464642723,0.019322401642861697,0.010685498433794738,-0.0009614380402832579,0.028478085182750856,0.017462722959933785,0.0
2010-11-19,0.004203319484916479,0.0128787692745429,0.0,0.017534325153245378,0.00015283183502634579,0.009505565869149413,-0.02112297975513855,0.0,0.0,0.011161029604809691,0.001773147451940904,0.0036819275618176217,0.005075450257455261,0.019529418914163044,-0.0016102879106917323,0.005457792494601765,0.0067480483172353,0.03828086013942711,-0.0005872989925939098,-0.00016560884584571056,0.0037014982396708085,0.007893041269577683,-0.002192399281012225,0.007489237278931249,0.00893723286525594,0.010239617267948198,-0.0017665915967075563,0.0
2010-11-22,-0.00592908099212941,0.008414307935211474,0.0,0.0,0.003819672780893235,0.0032285981545783216,0.0024640404161719864,0.0,0.0,-0.006623108169414915,0.0036663701971881846,0.0,0.00025908457526968576,0.0020629762838262344,0.02379050454297471,0.007948872158658693,-0.00529777348453131,0.032347770760028594,0.00763682738173066,0.009943707912776878,0.00790330024454211,0.02740790197486387,-0.00038772913216145177,0.006121336706989,0.01853344357528841,-0.004282887531567803,0.011377840284250373,0.0
2010-11-23,-0.010877427415096341,-0.019098719011310106,0.0,-0.005302211326004724,-0.020852483419039114,-0.024671704131743244,0.029406747363101227,0.0,0.0,-0.0215872127282436,-0.020531612330369486,-0.013246471797134007,-0.01682826453180475,-0.032447916481181505,-0.03032710276274886,-0.0088479662698413,-0.009130282162413295,-0.024595582310113162,-0.003381392466615396,-0.005743567043606568,-0.019864025822034503,-0.016387573544151768,-0.018487674068324855,-0.005214994389879157,-0.008696996861475514,-0.010465720353133201,-0.01999991178123639,0.0
2010-11-24,0.023412126292692514,0.031190898475032647,0.0,0.023720608853667224,0.01818767110069741,0.021996179510004987,0.025849786508348904,0.0,0.0,0.027579813551861676,0.022119407116170997,0.014457050536388127,0.03831459211711441,0.020466153829012734,0.03980515633729831,0.018435959777175714,0.016344924548532314,0.018998136863480397,0.017430939400214784,-0.010727671561174046,0.012266357181814458,0.017047828401584253,0.024631594501643095,0.02184348726755725,0.013632353911803285,0.019994165234927808,0.01785697089367222,0.0
2010-11-26,-0.010745031943107164,-0.0080659055638167,0.0,-0.0062485576545117105,-0.009618440161709207,-0.01775656589514174,-0.014444781541301022,0.0,0.0,-0.01199859961493932,0.0003774967062055712,-0.006921650546227287,0.0029163133902534444,-0.027800058412741024,-0.018750005437368933,0.009146456268973369,-0.006476064799399994,-0.004067739681587912,-0.02104198908442889,-0.023356717841444996,-0.011064095499799587,-0.006095104169686283,-0.0020567156806859943,-0.005557564706211049,-0.004793706203824244,-0.008522869583677317,-0.028571528470285434,0.0
2010-11-29,0.0023358255849015297,0.003511167076338584,0.0,-0.005003584834904262,0.0012409469090717273,-0.004107905706974391,-0.0061071472355032075,0.0,0.0,-0.0003197829962201526,-0.0030187079707986175,-0.00451065114150373,-0.003540087885253951,0.03451797488023001,0.0067674394223073975,-0.003210053822587544,-0.0014122729485629426,0.012593554579785504,0.0041305648254919,-0.00768711396024413,0.0021309581162263225,0.0019163395448311693,0.0021895068698587483,0.011607814367704528,-0.006957506458087126,-0.021203437988139506,0.018060215822341963,0.0
2010-11-30,0.004661145384384113,-0.003867280620589608,0.0,-0.00635236081404289,0.020604196031052346,0.017601445430597717,-0.010568219495203257,0.0,0.0,-0.003197021059649252,-0.018417923728020535,-0.015444619882027166,-0.012561946447203542,0.00019772988643618206,-0.012653080544721806,-0.005114447839464131,0.001414270284227248,-0.01815133756374976,-0.006463665344317415,0.012738843978223446,0.0031898492317694593,-0.0187449887544916,0.0020567678023521996,-0.011899856774830186,-0.000673537096447796,-0.010099480573435904,0.016725885395382445,0.0
2010-12-01,0.0019716727272267587,0.023664340150039376,0.0,0.0279702414611267,0.0312689945608462,0.0386487015239696,0.027076027062501007,0.0,0.0,0.039769104700109414,0.04369640404359498,0.0014642853613686668,0.03456688776579542,0.041156219822475526,0.02082475316428467,0.019611507692696373,0.015860998428424145,0.02293738691718672,0.045540523121098575,0.013938485883971286,0.03921568491253358,0.02066274408456903,0.02437163710327539,0.021626245463369997,0.024538411298282492,0.012716092487170982,0.045363750175014816,0.0
2010-12-02,0.02592908818448203,-0.006682701640632005,0.0,0.028245582604335295,0.016484892634458737,0.00988790663749084,-0.0023378699735977504,0.0,0.0,0.025293103000705308,-0.0029552072033460774,0.0016706120643954492,-0.0043473447728177295,0.02038125653746592,0.016476975484130296,0.01344571979199527,0.009838560788669293,0.020414836514734747,0.01991194045804434,0.014417467624315616,0.026517217720387842,0.027501981684137533,0.004131956683369076,0.015241435031914996,0.0028950705905683716,-0.022338816823493035,0.009775374864400721,0.0
2010-12-03,-0.011508479077728118,0.004181852754006288,0.0,0.004283688765909011,-0.0030402585543499727,0.017263927551896208,0.02488857202471939,0.0,0.0,0.003610016122088222,0.01346125168507073,-0.007714768837234209,0.0007484011774170352,0.012169958172239426,0.012736898938699115,0.014003706671104066,0.0023408230331782853,0.00098429269276612,-0.005990034443296266,0.030573397022117588,-0.008693889026856083,-0.005204748424028183,0.00760699091568906,0.012510375488453462,0.010759780990097667,0.03195934542114043,-0.00826414492172578,0.0
2010-12-06,0.0009127589975423955,0.0023541082706843852,0.0,0.0035134616131613505,-0.012782017994436234,0.0002529856739903469,-0.012457554334310061,0.0,0.0,0.005095659419680709,0.001096884434081069,-0.011556893804116508,0.0022440297741972426,0.008719987109137683,0.005716291212460867,-0.005815082317933817,-0.004246365673385766,0.01834839967788704,-0.007923373146785373,0.019932759535129296,-0.004259217148478989,-0.01046319574807908,-0.010519617421553829,-0.005766183396936686,-0.0007786938412747135,0.003184064692091537,-0.00785694139567561,0.0
2010-12-07,-0.001938310114705355,0.00379331240807379,0.0,0.019005113870096846,0.00014720340304341661,-0.01392784202150188,-0.020997858833251892,0.0,0.0,0.006859916797060661,0.0038953535870487332,0.0038265480811108254,0.008457652497895207,0.006642371105274769,0.009851788025313057,0.008408074477250338,0.0029853023557211422,0.016731276570060905,0.0014624422261073633,-0.014657532877822788,0.04000982878779391,-0.0086860057382121,0.006253768872493515,-0.0008283968530143904,-0.0028585407398682428,-0.0021642223668059124,0.014638874288144033,0.0
2010-12-08,-0.0052563141077881514,-0.020694784098539976,0.0,0.000245155416288112,-0.009561459694552132,-0.011812549460343047,-0.01052038338093264,0.0,0.0,-0.005924231322844253,-0.004365238132601368,0.006988686906171715,-0.002836589308662374,-0.018349407965802755,-0.004877890812339358,-0.002718775658413497,-0.0056335927807174,-0.023417839301773102,-0.00044929529157722303,-0.027031220864218164,-0.0031456136753325037,0.0038097076143763786,-0.007582772329416287,-0.005389373523244756,0.006384361947757933,-0.007951324266658233,0.000236603491852172,0.0
2010-12-09,0.019412211134739676,0.01194401020302771,0.0,0.008341442755679829,0.00638659049774315,0.01117484017003001,0.003132081634030781,0.0,0.0,0.01162070764899914,0.002956634260587787,0.00546771183115502,0.004823968154064051,0.018968608365376616,0.006033430295115938,0.0018172036309089812,0.0018172371461808723,-0.008101324738364224,0.00584317335749529,-0.00937043206245558,0.005825411238529421,0.00948744371908794,0.0026303559043512337,0.008336708301588391,0.0033665974210779215,-0.004372009256501497,0.005438361468872888,0.0
2010-12-10,0.0010143700167890568,0.005810827169664412,0.0,0.0068122637250198625,0.0032464395897393583,0.0066817062400628124,0.010681241575501765,0.0,0.0,0.003534626001378882,-0.0029482835245600025,0.0037651897147876756,0.0019693708447670044,0.019971262761532493,0.006372054658156934,0.011792728893609716,-0.003521126053985024,0.016008280507782136,0.011060814477718894,0.019249730904921547,0.010618013287160943,0.0,0.010618180246037001,0.005373870576990125,0.0033542041073693074,0.003951921870366082,0.0178739063606137,0.0
2010-12-13,-0.001801040500319373,-0.0036199674319977726,0.0,0.000242008565721763,0.004118960251965786,0.009956665793043884,-0.024469587046229146,0.0,0.0,0.00029326943493401814,-0.0013545522508916497,0.01979554885644519,-0.018304684003975558,0.02356665812417713,-0.005959584564760978,-0.005738174099748972,-0.00021416480157687712,0.024437125737749588,0.013811553420782552,0.0073267153802432095,0.019818048344342865,0.0056714326347941935,-0.0054384352143374,0.0028780695398780143,0.005401545545491215,-0.0294501560574697,0.03465790104143318,0.0
2010-12-14,-0.012291722465098354,0.010717640894055913,0.0,0.007490032584240414,0.011426724109137254,0.006825077267057722,-0.02116673127059543,0.0,0.0,-0.0005865770737264464,0.004810934639200015,0.012668661200260445,-0.0013768260032809287,-0.006145471320510576,-0.005245665189064441,0.003967588631890839,-0.008568124987851866,0.004080414197461524,0.020054504481587188,-0.002100869297518071,0.011238727407323568,0.007142856461039626,0.010812927146640172,0.009840266960805533,0.015348923172383566,-0.016073390716686786,0.05783852125031941,0.0
2010-12-15,0.0049095337184021925,-0.014917343182896614,0.0,0.0007195243447977173,-0.009559835291886754,0.005523534305275968,0.01881485402776728,0.0,0.0,-0.006459078901491888,-0.014118967932960524,-0.010492437583021541,-0.006766885880057694,-0.024124774950192718,-0.03013150131232878,-0.007544301940590414,0.005617406850595197,-0.0075025461210691535,-0.0005341631638906552,-0.01895065905073612,0.003936546203752167,-0.034714616988614666,0.009467437022727232,0.005684521291792866,0.020408204808440633,0.0094653969575893,-0.02068810556714007,0.0
2010-12-16,0.006361717499678621,0.011859237454571181,0.0,0.01102264552780663,0.005704074951134563,0.005742689610549245,0.017715358557060634,0.0,0.0,0.015071200631078918,0.0012451392119816607,0.01488602213294099,0.009588967885990618,0.0035121045366348635,-0.0108737734340969,0.0,0.00827146277159918,-0.017322713084622965,0.013470245904489753,-0.011061654357281459,0.02283158026916654,0.001160263436846165,-0.007795278857935517,0.00888160664780302,0.011975287163408899,-0.0016633075860658098,0.0202627567970326,0.0
2010-12-17,0.008467073775809242,0.015146130928184398,0.0,0.002607539621522603,-0.003926533335271487,0.005461715548536583,0.026192658245327127,0.0,0.0,-0.011645263445975051,-0.0018654785944804964,0.009577268472110712,-0.003374266420461125,0.02036973147406651,0.018453094931579983,-0.0027149237090963174,-0.0036222704109617476,0.02147417882099134,-0.011181465264162749,-0.008347405452075796,0.0051866307540699985,-0.0034764621407604723,0.006751896223051501,0.0024007503754241988,0.0006102712532254362,0.01999677127635624,-0.02683273539448061,0.0
2010-12-20,0.0067165069016008605,-0.009236459640731942,0.0,-0.003782535532354192,-0.0014597483326282967,0.0017289575304111349,0.012882040584713206,0.0,0.0,-0.003239898024541943,0.006604108920100549,0.005192987530778126,-0.004639544249151362,0.0029020182252665894,0.01156555787275737,0.007078255331012251,0.013579806361294189,0.007217009839980637,-0.00704042493832302,0.013299991085220508,-0.006505522214107384,-0.0011627649497472081,0.004267785240893662,0.004391257685517402,0.0113382949930938,0.0013368329390170963,-0.012158330356450864,0.0
2010-12-21,0.0066720599439014094,0.017031247126625182,0.0,0.0016608623860656646,0.013011752556899792,0.014295963590174932,0.02045987745576694,0.0,0.0,0.007091806789432331,0.013865040308309595,-0.0017886360132516321,0.010960106924011503,0.01894058370914742,0.021341322709406807,0.0021624099167760757,0.012448705350118994,0.014018544766301044,0.009024107855469587,-0.00249201930174503,0.006322021815864165,0.008148829821928771,0.0014569592950917087,0.007551672331474579,0.004099115318619839,0.025808189446142604,0.0002201298811388419,0.0
2010-12-22,0.0004420204209341083,-0.010047498911367025,0.0,0.006160115248067255,0.005195582931901255,-0.008748663521241484,-0.0027096439735975197,0.0,0.0,0.008509886167058278,0.00244217285927828,0.00039825313821340025,-0.007975295613587452,0.0016350121043151589,0.007089055717085957,0.002697095976005759,-0.0033341253530407844,0.012288984777270695,-0.0018099019579022046,-0.012158718093269183,-0.001570635053205427,-0.0030789634299793756,0.0019398259389762362,0.004339558850208203,0.014527317931426031,0.0007232071508240789,-0.006372083323678668,0.0
2010-12-23,0.0025393514038445364,-0.00017796623898647113,0.0,-0.0009422763342850082,-0.0063175095426454275,0.0007359021629453899,0.047814819597643776,0.0,0.0,0.001163671767872465,0.0036538217809831686,-0.00019900472093359323,0.0011306119682317206,0.015293560922753802,0.0007412133826045775,-0.006456238929351987,-0.0014638298842886144,-0.0006069051992542152,-0.011413549721368321,0.012982570656652648,0.0015731058283618982,-0.0065639848827181435,0.0019359513251961946,-0.002356966871898014,-0.00461491715381801,0.026585940942256414,-0.008845738472982645,0.0
2010-12-27,0.0009911684770378404,-0.0017808528729268414,0.0,0.0014145192153323105,0.0008671427462794146,-0.010534241476162776,-0.0056298306857168745,0.0,0.0,-0.002324950647226931,0.004733060806461076,0.00019904433169526392,-0.00037655100009159614,0.0037235946184843716,0.002961833005225678,0.0034466387029419288,-0.0013613195239526865,0.0009108607524368484,0.007768442976645806,0.00016640845014825878,-0.003141387739353685,0.0015547357269980466,0.002656789656688252,0.0003936067880712102,0.001783119665681454,0.006052189662949958,-0.008701672075954403,0.0
2010-12-28,0.0036306658113061108,-0.0021409791866618955,0.0,-0.005884060608423947,0.0030315472702053814,-0.0029709831682410703,-0.016688217120901183,0.0,0.0,0.0014564934393639373,0.005556309318834218,0.0029844747365337376,-0.0018825738443263296,-0.0027823766947852047,0.0007381688479797255,0.0010842004653968118,0.0024113620611974085,0.009708634318307485,-0.0027832256336115524,0.024297208264387526,0.0029261362127794843,0.0023283356208452233,0.009998204603226757,0.005509757652393921,-0.006052219481903043,-0.000560178282937196,-0.0022507101405615515,0.0
2010-12-29,0.0003292466410360628,0.007688083295463333,0.0,0.00520833213856009,-0.002446683416254647,0.014154444746011796,0.02166863167193056,0.0,0.0,-0.0013012501355469386,0.008888800537472985,-0.0015867062054144565,0.006919485908225997,0.007355441973991406,0.0040579095193795656,0.001805827270535465,0.0033467782108598243,0.003605916237669371,0.009233586562025442,-0.005849256738160835,0.0011882417833768422,0.0007744073223270309,0.004293148913861344,0.0015657174923084938,0.0014319163917615452,0.047032490497071144,0.018948853672982713,0.0
2010-12-30,0.002531534306843053,-0.004080755418896409,0.0,-0.00047102107853558284,-0.0044726760259024,0.004897261289398047,0.013496613872243657,0.0,0.0,0.0005841977481737537,-0.0004760798487966067,0.00298006794163741,0.005139381421379152,-0.0016786516492380832,-0.0011023228247201144,-0.003785309309429108,-0.01125800575942204,0.010778290800209644,-0.010851175228071441,-0.0017974366290661736,0.004745798405986212,0.0027077389353449277,-0.004274796575585937,-0.0007817237185577808,0.0022657252374149728,0.013770480970842991,-0.007527374790684216,0.0
2010-12-31,0.0,-0.0062358806351918705,0.0,-0.002356101061997795,-0.013768006444823233,0.0031672969459730638,-0.011121471194512678,0.0,0.0,-0.00321178496061969,0.0015482620769990962,-0.0011885701921958702,-0.0037414624220657444,0.009584010598343573,0.0018390956179210605,0.0057900474002616775,0.006536420079693794,0.01895734043717834,-0.007959036315191126,0.005730209059998437,-0.014395537378734002,-0.0030865799941341976,0.0026236366030547575,-0.004693034256848527,-0.0036872399038980763,0.006989040314131056,-0.010483523087612134,0.0
2011-01-03,-0.004617861672141177,0.0014344686645233473,0.0,-0.012045305893968017,0.012344037228946725,0.0269615917229431,0.007990869614621143,0.0,0.0,0.024604653045183555,0.015104867081931372,0.001983392504345094,0.008637320928407854,-0.004246674688739516,0.02863413859917685,0.0010796873673650786,-0.002618095758617933,0.004651161458105069,0.0082394399990795,-0.005534735207869956,0.008899998789535513,0.020898356145996555,0.007374792032478705,0.01218069555457113,0.011939609502457538,-0.00144078654330404,0.002253890961145144,0.0
2011-01-04,-0.014801791279914989,-0.009309053700631509,0.0,0.0014342291889672953,0.011031811080792098,-0.013718090030461871,-0.009175484019132374,0.0,0.0,-0.006861188290080755,0.017574379626013048,-0.015043724724549068,-0.025068748187787038,-0.006941344221307988,-0.007851447247939736,0.0010778545664917871,-0.006931511843809801,0.008969892966818716,-0.06473112106385182,-0.03290256103341749,-0.008594822051695705,-0.006065417418663732,-0.014877857564363106,-0.007763797921621296,-0.012153370638417482,-0.016393461044704072,-0.05218159395148281,0.0
2011-01-05,-0.004372864769418228,-0.003252711970062272,0.0,-0.006684254944520074,0.007465535305962723,0.00023951737732441636,0.014964650484622588,0.0,0.0,-0.0017273785909676098,0.007369178090866679,0.0020098718354064626,-0.010056023312607576,-0.003368284971462132,0.012230278938083705,0.002692653086123764,-0.000740351956060592,-0.0005733939011653977,-0.02586801232839886,-0.015571877099632592,0.011179049041667888,0.033180620033428365,0.005633596998180446,0.0019560698570471047,-0.013377748395283717,0.028400307597192365,-0.020882688067950683,0.0
2011-01-06,-0.005180186170699486,-0.006345218091706295,0.0,-0.011775637058646482,0.0068404860096702436,0.01198762463722125,0.007445691193056936,0.0,0.0,0.019031469773696408,-0.002742999924677081,-0.005013914186977164,-0.009386388688010117,-0.019180343194564742,-0.008884248341066825,-0.0008951962103471711,-0.01524015873680895,0.003443468453584897,-0.02218854951415583,-0.02097658823848636,-0.009250742754586039,0.00590645148863822,-0.003576097661356803,0.008590472741281108,0.003147620530257411,0.006352860365820057,-0.01866189213303826,0.0
2011-01-07,0.0018116367506118003,-0.0023716033815975868,0.0,-0.003405063529766661,-0.008067594073628004,0.002132161273291411,-0.003984949455359654,0.0,0.0,-0.011601564938839681,-0.00022897543261701792,-0.007256912956038364,-0.002985265938341697,0.011974651402291814,0.003585574254856061,0.001970846401016635,0.013326844149745387,-0.010008702198152863,-0.014845771687275966,-0.0008780859168860955,0.0018223966244685919,0.009541195568699035,-0.015310353944249955,0.003871334365184831,-0.0022931365914785617,-0.01713462426044987,0.00024665795695866244,0.0
2011-01-10,0.0001127509166980456,0.006766320593975861,0.0,0.00024413427503344742,-0.01855038450652302,0.013002293131505027,-0.014403148407265531,0.0,0.0,0.016318278125293517,0.011922059633132864,0.005076537814766802,-0.0023437019369554335,0.012684036701017254,0.004644762083129805,-0.0014305612851722715,-0.011772542123934304,0.017908786380588237,0.01286452872047028,0.015116720021871144,-0.0054559442520309975,0.008724090865963152,0.0031581485715295177,-0.0007710356290490106,-0.0006045895102639864,-0.00930672987447223,-0.003209713941248249,0.0
2011-01-11,-0.002146922240873206,0.013624217273247918,0.0,0.0017076954444317227,0.007851354571418057,-0.001866912587943581,-0.0030998307516412194,0.0,0.0,-0.00028200120282961816,0.003285707950667849,-0.010101274725016318,0.0015656114666744436,0.023873384874894432,0.0024889068412268234,0.0016117807275517482,0.0012879860260126552,0.03490325611392442,0.0036288508725879076,0.007965447546317561,0.022171240645943335,0.01153139713561524,-0.006660142927745971,0.00849074266922445,0.007504142147295667,0.007409368931224902,0.0032200493786302964,0.0
2011-01-12,0.003737074988070077,0.05394268674953895,0.0,0.018753216086942137,0.010386288859005388,0.018470938840909223,0.04990020961275987,0.0,0.0,0.010143841062587367,0.049005934226675096,0.010612333596266676,0.015505280776882957,0.0044517413770031045,0.020574938079944927,0.0003577633737750219,0.004501698845559066,0.007403557242288139,0.007593147240771314,-0.007215169917670794,0.00022349905326879416,0.015675233958918344,0.011946835300420844,0.004975240753304355,-0.0013213564945852019,0.04820076057085809,0.005185023834007874,0.0
2011-01-13,0.002368712246223259,-0.006291527432979782,0.0,-0.007650071705668338,0.009851840532870026,-0.007354683154961683,0.00465379725500914,0.0,0.0,-0.005578787501556048,-0.006673792319229266,-0.009692980568405729,-0.004619380592979061,-0.03094223249092698,0.003475610009811003,0.0005362869499132561,-0.00874933704221803,-0.009254326265411339,-0.005502290987098313,-0.016957959984161386,-0.00022344911260363531,-0.0017539394170409395,-0.005661981493352175,0.01218569162443961,0.0057743759013031415,0.011026341778962667,-0.004912952924186698,0.0
2011-01-14,-0.001463359529403463,0.024298620651076464,0.0,0.013972690484060468,-0.013007245601947215,-0.00023150755604572915,0.026672206952502053,0.0,0.0,0.00785389863750785,0.005201881096424277,-0.004282104327965941,0.0021918536345191253,0.0023715918524402912,-0.0069274332586418685,-0.0005359995003760831,0.0009683692366493357,0.005768924075532977,0.009020892317281648,-0.019186831167350538,-0.011627881285954489,0.006324794285604174,0.007269087877416647,0.010534456637134149,0.008012975859762017,0.02825630026665804,0.013577021435899006,0.0
2011-01-18,0.004169885405077567,0.013364428786450278,0.0,0.007365349029625268,0.01618688679278457,0.015979795250962603,0.021740667693716853,0.0,0.0,0.001670367277097684,0.014984526394868025,0.005528989065868073,0.014662301117931653,0.002112137692314775,-0.012556732223903189,0.004647016993166941,0.004839487826096445,-0.003004407810850096,0.0010726481810647837,0.015075198774377796,0.019004554805794216,-0.008030577579757225,0.0006013463772871486,-0.004840192112069652,0.007831316304532487,0.025309930550641013,-0.011203251540173542,0.0
