Date,APA,BKR,COG,CVX,CXO,COP,DVN,FANG,EOG,XOM,HAL,HES,HFC,KMI,MRO,MPC,NOV,NBL,OXY,OKE,PSX,PXD,SLB,FTI,VLO,WMB
2010-11-17,0.005035095411248136,0.010128625325973362,-0.0035842137594815915,-0.00024252946230785,0.007006937137330471,-0.0021339227313650344,-0.0012773888951413959,0.0,-0.009665055902351671,0.001015543250887374,0.013417534528352704,0.0005904470583630861,-0.00029832536522944597,0.0,-0.002401191440939421,0.0,0.027069030344151868,-0.00012379213657010002,0.005635757721981216,-0.0021800468880222024,0.0,0.005763924344431404,0.016670635005053835,0.012950972918222003,0.018123674973262505,0.020264536347574413
2010-11-18,0.022969756688636878,0.04219768499165699,0.03177458510323716,0.016492498203005912,0.017067255161586914,0.015458473479252222,0.02245902425483237,0.0,0.021515212292660513,0.018837606025386977,0.05802824231180814,0.031995756869453995,0.040286773091289696,0.0,0.02798580946307272,0.0,0.045277791110910126,0.023364988235551998,0.019498024195216512,0.006156952448119091,0.0,0.026048283448584897,0.01478527228415838,0.03590354586359035,0.034554926736706015,0.014248474086502094
2010-11-19,0.008224115238708585,0.00541182360035064,0.04096509296680506,0.0014321792611926565,0.018587803677150516,0.002752820913008769,0.017655968960167412,0.0,0.009228141147295643,0.0032713936942114774,0.011981037335144107,0.005858505292260174,-0.002581986429159522,0.0,0.0032204868830842948,0.0,-0.002262836882129027,0.0078522929973881,0.009963421791675087,0.003947912790992936,0.0,0.016247821696310893,0.012317661220598408,0.032290292736087745,-0.009615304351029974,0.0008516025847915554
2010-11-22,-0.00705727423561342,-0.0037877900428316957,0.0016742218054046631,-0.0058377589438330935,0.008490744831704422,-0.006944300881727705,-0.010792082469039399,0.0,-0.0049484512542656844,-0.004961775116565481,-0.018416170259896614,-0.010085826668810083,0.004026405522425502,0.0,0.0008753212286041201,0.0,-0.01263550204823638,-0.009709069956973182,0.0031752495756227628,0.010027371386864381,0.0,-0.006620049159240082,-0.00039255965937334825,0.0032607443407925985,0.006131687153094978,-0.004253303825091259
2010-11-23,-0.026398337018311735,-0.011606770069731875,-0.030370285906811678,-0.020371452504397314,-0.013194371378357661,-0.015774995107865175,-0.02126802376489534,0.0,-0.04108090452586788,-0.017238848656874306,-0.02278265159574866,-0.009182973239497239,-0.021197169718986997,0.0,-0.028571255159974274,0.0,-0.001312317616756209,-0.031953469722087124,-0.004408170817295498,-0.00720269762547987,0.0,-0.026153671643427745,-0.01256540549775842,-0.01974222271650572,-0.016759972208017504,-0.019650011489983688
2010-11-24,0.028252220848097975,0.02652345832382008,0.012356104379570354,0.014434227728929327,0.03323564917579236,0.0153669748757157,0.011993875342500182,0.0,0.01240146742624626,0.01304732734992231,0.024958569532784303,0.027371459583474422,0.041264249739926706,0.0,0.01410547030113074,0.0,0.03992116383765154,0.04726200482137588,0.00976344987114608,0.013725693781730719,0.0,0.023240849176361156,0.02266696033668869,0.03475364897092659,0.024793389036759983,0.013943590457640598
2010-11-26,-0.011709664920967477,-0.017554515953806082,-0.006244726743296236,-0.010610911630665298,-0.0003697724494873267,-0.010415456338616291,-0.010875821780107153,0.0,-0.009800158654621027,-0.009301965436259052,-0.02167491114439568,-0.01635231209391852,-0.018268616412936867,0.0,-0.009174196787148592,0.0,-0.02812021137851206,-0.015520522582702645,-0.014503930932061926,-0.009671278356257695,0.0,-0.012113396743970828,-0.015165138246010512,-0.00901964733095073,-0.014112521317642623,-0.015900678911081823
2010-11-29,0.011474945633046962,0.01947422838074009,-0.0037132860996010875,-0.00438779740362738,0.01565777030185167,-0.0021373166291442924,-0.006766216511503775,0.0,0.003374193268939285,0.003177679135144773,0.035831339676341,0.004872959928316156,0.025765466095918343,0.0,0.0062721734053858835,0.0,-0.0021132492649140744,0.0020615370031435987,0.015173887693809673,-0.0019530994531655743,0.0,0.023757622526475286,0.01623315279933002,0.012455074966572388,0.0005112048513864487,-0.0017464008464237457
2010-11-30,-0.007194452107735727,0.027176250859515028,0.002580263566105412,-0.00881420197983851,0.004491504575921512,-0.008404674149233848,0.0015608885736151379,0.0,-0.0030262259807822822,0.0015841573358919003,-0.0007918241428773731,-0.0009985637804481584,0.0030700985262146485,0.0,-0.006530142375550163,0.0,-0.0016288369418325788,-0.016700767230509395,-0.009102967739768375,0.0001955930977808329,0.0,-0.0004992010811523118,0.004415739292053633,-0.0035487294115342793,-0.004598856189560685,-0.0021871208344739212
2010-12-01,0.03363089992929558,0.031824769575719225,0.029453763173763248,0.021366121681906547,0.008459030179610139,0.037892337699959144,0.020405659237438867,0.0,0.030129151740666105,0.025445667504800262,0.038145769438178156,0.044111419819661046,0.02365029930351925,0.0,0.020316768630999515,0.0,0.01323958479178744,0.028184398784601994,0.023590480118314883,0.006457042838929228,0.0,0.05192874139384829,0.04538373196506407,0.03454427807187366,0.03490753698115623,0.022797085139048212
2010-12-02,0.028042258271560705,0.012448921858586592,0.02611107093367071,0.021765217601755538,0.022528644949781906,0.020016345684000347,0.019719464544088794,0.0,0.024337038091849728,0.0021028371651075073,0.03623354135426449,0.015723186240327758,-0.0032615450508579613,0.0,0.026061674068488028,0.0,0.005646060644415085,0.017237384525192967,0.005429464440494414,0.020800268735327254,0.0,-0.004153447714066449,-0.0013605251260174756,0.01824419037271885,0.02827378391348878,0.01885969645942298
2010-12-03,0.006382288055468033,0.010460748981454326,0.020303104699330943,0.004615743453277199,0.0067972597992775885,0.0034534971878235066,0.006536836027906334,0.0,-0.0012785501217910111,-0.004057110514627649,0.013297182349341963,0.0001348402755645406,0.005454061290288914,0.0,0.001998011010845069,0.0,0.01058718376494383,0.007531368360410129,0.011020443192973017,0.008951147885838395,0.0,0.0015491192320089553,0.02477087435794534,0.0013522134562471422,0.01688329887974449,-0.0021037205280818316
2010-12-06,0.01138048653237722,0.006356633421368718,-0.008490206231411057,0.0007066703657159223,0.012803984420403536,0.004067541210278192,0.0002706735360160639,0.0,0.006827602622899498,0.0016854413815647895,-0.008019566199639838,-0.004037761134514262,0.01654464719940596,0.0,-0.009399487152965458,0.0,0.00492087889621029,-0.003503962103259206,0.014279263651772345,0.0050960411428413455,0.0,0.008804019356173365,0.001450688644100362,0.0029260372691743974,-0.004743440382502628,0.008853093854817695
2010-12-07,-0.0008590095017427801,-0.04024537893486135,-0.0032111176694787913,0.015891931046786656,-0.001723953120379207,0.0029605117725164387,-0.0033818894828119284,0.0,-0.01769443148393257,0.0021033516589996637,-0.010778684262644056,0.019459158503823515,0.000266640398627338,0.0,0.0063255991511923515,0.0,-0.011688923670160056,-0.005508819169398493,-0.003546003181810309,0.0022536673643418492,0.0,-0.0028301815599948155,-0.022447636743670674,-0.011445219530852091,0.012392808825430146,-0.012536045738013701
2010-12-08,-0.02338364348154176,0.004701227216187931,-0.030604221798155806,-0.0018544168427562235,-0.04674199003096746,0.0037287705287594175,-0.006785868193464384,0.0,-0.005501216907326301,0.005457993019596374,-0.0037150717413944045,-0.014581130752245208,0.008802231132426286,0.0,0.0048574333026789596,0.0,-0.01438381856702009,-0.012728467643364327,-0.015525693684495745,0.010492808996616976,0.0,-0.015493671103684936,-0.001234650795873038,-0.0074913802829714715,-0.007062295632029314,0.0005677790264870808
2010-12-09,0.00783446780285768,0.009732126319688783,-0.005815083223779882,0.0059208260951366665,0.023671602616176735,0.0009284269244909105,-0.005602980231538601,0.0,0.00032564768893172946,0.0020876183694149564,0.005717386244265654,-0.005246017334531561,-0.0026443143358252374,0.0,-0.009667905399702414,0.0,0.01978290370176783,-0.010504830019108069,0.0019803992532476666,0.004635758338155993,0.0,0.00012033355169882576,0.004202805121775954,-0.002516015089456869,-0.004741257251350439,0.018731309063359847
2010-12-10,0.0037558421587555735,-0.0005559144793184645,-0.015041940634205497,0.004385400392034722,-0.013213876559809545,-0.0013915135706662474,0.007146265266506413,0.0,-0.016046754763367033,0.002500133581442965,-0.005931582701345528,0.0077073045165705345,0.018027749439391894,0.0,0.009187715090622994,0.0,-0.0036572437348181275,-0.005669995566005781,0.02163174329668327,0.0014764394188413466,0.0,0.012492308071863079,0.0036929488766099805,0.006764264557929556,0.030013957349164455,0.0020896315428193812
2010-12-13,0.016359258129146514,0.020956707165402433,0.04496585762351013,0.01539712852515751,-0.00992347307653807,0.013780909038952682,0.010255514326080739,0.0,-0.0005510721149021292,0.002493748574280641,0.02312249538978617,-0.0053671197975735385,-0.01119752902110216,0.0,-0.0051206620710713135,0.0,0.02122583372636866,-0.008129499938223872,0.009028173980496046,-0.0003686912658417141,0.0,-0.0010679177908543558,0.010914569594134615,-0.001252616975022769,-0.012025889530872136,0.006672291194294244
2010-12-14,-0.004709373494226843,0.0021801715326887905,-0.01975630400266437,0.00011305641118553034,0.0031395985245994407,0.0027494556377636314,-0.003654709910275389,0.0,0.0104736897979405,-0.0024875452618304816,-0.0017008944479572907,-0.0004047329299443625,-0.012378515599328788,0.0,0.0,0.0,-0.007345187337913561,0.0015905059231196006,0.002343562990948511,0.008849556886865395,0.0,0.005225585149389644,-0.013344467204369104,-0.003990865995192938,0.0018727698780423019,-0.007870970787552944
2010-12-15,-0.0019781388408960376,-0.006887992209335891,-0.0022084117002669768,-0.0041864516610776725,0.011917866786027576,-0.008072904310871376,-0.005977113990467076,0.0,-0.016693786283226708,-0.004571972338026864,-0.03140212726140268,-0.011876972947093889,-0.013866649779648355,0.0,-0.0031457797438242396,0.0,-0.020466128473710432,0.008304776171745631,0.007438688469177279,-0.016630092057583035,0.0,-0.0004724394310157143,-0.0074999661968011555,-0.019576212742159704,-0.016355174962584096,-0.011690974555584766
2010-12-16,0.0056023847167099294,0.012228584262239384,-0.0038741847078616054,0.011930599728982472,0.0009517147050943642,0.008445694881922261,0.002459722774847073,0.0,0.004327804632324739,0.005149574117116806,0.012063373993812743,0.017917282831655834,0.005725160999771717,0.0,0.008893044151806695,0.0,0.013339988354231114,0.021317575234238495,0.0004221009972902312,0.0007434767781631102,0.0,0.009101698962018734,0.005078897989480025,0.03316211457769813,0.012351597663026403,-0.0008446711153557995
2010-12-17,-0.0018857406322997372,0.01424408445232972,0.017499922025299375,-0.006400468248987989,0.006774439239669139,-0.009288945248751679,-0.0035444896296269457,0.0,0.012816259896286653,-0.0006923576482406046,-0.009436700697575073,0.013706426352576573,0.014367026026610219,0.0,0.0011369363795745713,0.0,0.008405862978127177,0.008420563606188258,0.0037959577407806755,0.005756778616039071,0.0,-0.003631252814144559,0.0025883176536316554,-0.02305618519658803,-0.01079349136909713,0.01057053269085384
2010-12-20,0.005324301906545648,-0.006044139965609596,0.005460355829258301,0.0035034524355535,0.020186290495586068,0.014294641556192644,0.012176636354834347,0.0,-0.002291125392688609,0.0006928373394716747,0.006518372680877738,-0.011134473082853757,0.03768058806148633,0.0,0.019880689366870152,0.0,0.007549622929188038,-0.0044690523570272145,0.0028362937897732365,0.012739882403408176,0.0,0.006465962175458584,0.010326725767183298,0.004743257189111727,0.05218263351735741,0.022175805698759987
2010-12-21,0.009310655107546806,0.014487523506854005,0.004072747512100738,0.004841954658077352,0.023258582468245415,0.009698352506458452,0.0056774540764166215,0.0,0.002077313338919584,0.006923052025796128,0.003486963785880981,0.018901215851698128,0.0108162420480018,0.0,0.007797346712032915,0.0,0.020605688907177067,0.003780417108533607,0.012150269088293975,0.002734872732977456,0.0,0.01927363540777094,0.0031643758884498663,0.008405318012976837,0.027952900429880856,0.0049118013988098674
2010-12-22,0.0005078769743345202,0.0007051356441993839,-0.005949430287440549,0.007733187251010909,-0.003957934811073427,0.006003542206238999,0.021773836673602442,0.0,0.006001242422102981,0.001100334378730361,0.00297813680504877,0.002236306456225634,0.007134163437113594,0.0,0.009394890158944902,0.0,0.005659015444668736,0.002471359649374394,0.011694433514614522,0.00490887725803435,0.0,0.0028648581951320473,0.004488316470584008,-0.0034254887115054977,-0.003508792499774427,0.0036660438559725783
2010-12-23,0.0021989461585221193,-0.0005285651131884395,0.004624720605181265,0.008452153648023542,-0.010558613565499586,0.0007457388963254541,0.017889959762191987,0.0,-0.008134415632277348,0.005494435661239194,-0.0022275000747146168,-0.004463328500282193,0.008600921657555993,0.0,-0.003284987752663948,0.0,0.0009126949690527741,-0.0029352430916285144,-0.0032735514051922543,0.0032570917210694716,0.0,-0.010170233266777462,-0.00350233441891723,-0.009968201707218904,0.013204506437902497,-0.0008115774918707741
2010-12-27,-0.0014344774163554952,-0.009342233409163514,-0.008664928157007146,-0.006175701456241023,-0.003098006698455391,0.0010434048796830186,-0.0031008071466578357,0.0,-0.014543530307819075,-0.0025953073206811395,-0.011408579200594793,-0.007516083440633925,-0.011036271143936127,0.0,0.002746706170839941,0.0,-0.011244447041632744,-0.0008238617924102298,-0.005849942412103348,-0.00036098943545914697,0.0,-0.006465058896959253,-0.001211546937162633,0.0006945817497454598,-0.0004344922346094515,0.00040619760050963905
2010-12-28,0.0012676635571255979,-0.004270422890263692,0.005735661436220729,0.011872925018900915,0.006215357575586777,0.005957158025769127,0.005443995887813191,0.0,-0.0015535611528795235,0.005615292437579189,-0.005769779294297561,-0.001992605295940697,0.010144815820446018,0.0,-0.0005479209625331993,0.0,-0.0007683168922576478,0.0014140958199264642,0.008568132700566444,0.001443636266317716,0.0,-0.0024401614743627675,-0.002548167932640566,0.001965944844508183,-0.004345945841725873,-0.0004060326710128015
2010-12-29,0.00962362790079152,0.015904349819140462,0.014394215862077342,0.001973912962363711,0.002974212758598549,0.005625102119538372,0.00567294322220091,0.0,0.013447637539012458,-0.0006808205309766224,0.026747247071789104,0.01757162907102039,0.02887265020275609,0.0,0.0117841704652486,0.0,0.019839942672242428,0.02565274900941872,0.013613087640997001,0.0025217395878815996,0.0,0.01956876737533353,0.017272688645275647,0.021006472125552067,0.019205479363630706,0.005280489548555645
2010-12-30,0.0026754865468019418,-0.0005280716885661674,0.009103335544160096,0.002517232996933627,-0.005474354129312298,0.001030453712653534,0.0025640858834015123,0.0,0.006140952063443672,-0.00013628637188645154,0.007864367676576167,0.0,-0.008540731423757553,0.0,-0.0021672405947188444,0.0,0.008746774148892689,-0.009407866319265046,-0.014339009621754384,0.0007186147240665353,0.0,-0.006740432650454653,-0.003228687769042393,0.0004524426718175434,-0.008993377051113027,-0.0036368908726173155
2010-12-31,-0.005753776770835994,0.006159966394558181,0.004245103115705584,-0.003820782190287253,0.005389796000017766,0.0014708303100645637,0.003963867383034003,0.0,-0.003705758744424581,-0.0032718350680621677,-0.00438916115420962,0.0013081093655664677,0.0034457366491575936,0.0,0.005157839538322717,0.0,0.005382044635253935,-0.0030114922848601955,0.005020153863249499,-0.003949997231359359,0.0,-0.0013802773620610331,0.0016797428739863118,0.00463260990338199,-0.0008641093691343915,0.0024331539440491934
2011-01-03,0.01509700477106346,0.0020992112782753924,0.016116360573209754,0.0075614458870776335,0.014144195896560463,0.002055762264241645,0.0021658699021527283,0.0,0.01028325919373052,0.019557218290837897,-0.001959240037365917,0.011497477522414146,0.024773204487885003,0.0,0.015122807612979905,0.0,-0.005650367736199757,-0.014753400607618317,-0.0010193987964647322,0.01730643437839796,0.0,0.01796858906655241,0.0017962297648537184,-0.010234953602247465,0.027249197861094032,0.0
2011-01-04,0.006857678122936139,-0.024088256518947415,-0.024440407064566405,-0.00369804674871943,-0.01012284754332382,-0.005275490178096476,-0.006100873377884564,0.0,-0.0022737924520730424,0.004694884408658062,-0.029448062259645802,0.004262631082434742,-0.020344884870392654,0.0,-0.005586799015638744,0.0,-0.0010468916421633168,-0.004834063979686887,-0.013673788110022844,-0.014354409005990942,0.0,-0.009730736885139923,-0.024147803150418534,-0.01988653778453564,-0.023579133411705366,-0.007281191665214237
2011-01-05,0.02502882707952847,0.0014310519763340857,-0.0005335214123288745,-0.0017468773982312058,-0.017043564114144538,-0.0048613557108095895,0.006393588659740379,0.0,0.0020622609406142356,-0.002670409357536263,-0.0032869190466293663,0.02212220095492734,0.0004887151168533332,0.0,-0.001070130799150304,0.0,-0.010928519499245115,-0.0003555556675636229,0.003724604871116366,-0.004314785200882465,0.0,0.007198182898832339,0.011759778373548135,-0.003941918873724859,0.024579412771214004,0.0016300074681838694
2011-01-06,-0.02025461226072922,-0.020717752455382654,-0.0018666217130254292,-0.008201787290896045,-0.011674906089932158,-0.008586779288725865,-0.005971525042180015,0.0,0.005306941229581863,0.006425780715225926,-0.03044162162656494,-0.003271963737087047,-0.00439553855233632,0.0,0.006963405083920682,0.0,-0.035568076677351845,-0.020623681160906182,-0.005772097154758349,0.005778212022120366,0.0,-0.0019284098348094636,-0.02494201195952317,-0.03131188418873654,0.0008418603587843076,-0.0020344515923650386
2011-01-07,0.006455366130793561,0.032281020320341636,0.0016030948554379698,0.0055131161342543145,0.009356768734325005,0.00209108761510568,0.002939704438085,0.0,0.015513767449691906,0.005453573302170112,0.00601794690161972,-0.0005048342702325126,0.024528339358545148,0.0,0.027393500309645713,0.0,0.020715788809652746,0.0056879440170134465,-0.002798943961643152,0.00215453831875978,0.0,-0.0011367089098583971,0.012789983783819903,0.0340062543835844,0.0021025516864334737,0.015898717735771672
2011-01-10,0.012746342164389857,-0.01024712289266061,0.0029338095827906585,-0.008553561868508308,0.011819202185660682,-0.0034276446011736184,-0.002038711379192315,0.0,0.007320397604190676,-0.006085698419022623,-0.00728203499441249,-0.0149045382420262,0.021306859901338404,0.0,0.013461040047799244,0.0,0.0024602230513095513,-0.009145693432525248,-0.004158320756808109,-0.004299812526667224,0.0,-0.00022751060787307154,-0.010789449489034375,-0.001046047283298157,-0.0041961611349267125,-0.006821291374531024
2011-01-11,0.0031266659495039484,0.03106010551719285,0.01968113029163776,0.015706407052079152,0.015231340562354978,0.019288518048095282,0.03269446728065195,0.0,0.018746794910220466,0.007453898462284503,0.03170038242716888,0.03846650666975204,-0.008907514040278786,0.0,0.014559532153883836,0.0,0.018404610667080545,0.005587103894752143,0.011796315042695626,0.01745257987943094,0.0,0.02287734693372956,0.01958322506770238,0.0188461751750022,0.01812026836239866,0.02505030891772675
2011-01-12,0.008551041101677814,0.017313351071714278,-0.0010438999010381478,0.006751384750405931,0.03496893370266929,0.007628011821170233,0.0139745885398872,0.0,0.02146853902977397,0.011758847265807892,0.012950279125998332,-0.009877938899133465,0.007804795387806429,0.0,0.020392530788155838,0.0,0.014759136738386802,0.013888655489393775,0.005984367630569309,0.01467715997195529,0.0,0.02247669617265924,0.026622809386757984,0.011646468949302324,0.016555855235379502,0.020496617085975277
2011-01-13,-0.008082213781052894,-0.005105632261736659,-0.009137843420842895,-0.0029202152031242434,0.002397918007563282,-0.020818567272258948,-0.000609494970146951,0.0,-0.006396672153942129,0.0016973865630971474,-0.0165453087960582,-0.0033668947450942177,0.0021124363463718154,0.0,0.060449009672891574,0.0,-0.003710312274697647,-0.0010720682154208294,-0.011076890901415282,0.0057514719486477794,0.0,0.008161870887665179,0.0017766133761216718,0.002595976064503125,0.019544440135613517,0.024333635391840858
2011-01-14,0.0035945665818768457,0.019158369948186094,0.01660093170529109,0.0070512020197817105,0.023268431065790462,0.00683937048102079,0.010373483903500569,0.0,0.027794664179810358,0.014730594160651034,0.019373056135386868,0.027652886862843173,0.01241201981481388,0.0,-0.009073786677033291,0.0,0.032474260674271394,0.0026232827706904605,0.009334145667436289,0.001039680790335451,0.0,0.008311785365527458,0.027305042628507747,-0.0004506767749968832,-0.001996979601006088,-0.0022621344707381974
2011-01-18,0.015362682356576896,-0.004699665919067897,0.016847957725097062,0.005601572361942919,0.009669457707655704,0.0054637538127821905,0.014856567974207868,0.0,0.022867346336359118,0.011176930682718078,0.0012504718708623574,-0.0012178049796268686,-0.0011562871250074824,0.0,-0.0028177573841102754,0.0,0.007790945664899684,0.017483270812770124,0.012638851616638691,0.0010381965897088286,0.0,0.0021413471806159823,-0.0017262107264157667,0.0012392072684321853,0.023209631630685124,-0.007936380343304794
2011-01-19,-0.025351231057260892,-0.00944360434687086,-0.021667272653311476,-0.004071064691067217,-0.02704684708559313,-0.004699620443792796,-0.018209744332385536,0.0,-0.013996531176907911,-0.00597123131545485,-0.019980649039367804,-0.01865175476344294,-0.016674909546732564,0.0,-0.009889246933796114,0.0,-0.02276296756742957,0.004558952171352937,-0.0028412127194787917,-0.004668587892373011,0.0,-0.017733406919086092,-0.005762953252872349,-0.02317236143199053,-0.03089556166377605,-0.008381290902261362
2011-01-20,-0.00016113756305780047,-0.00391518296938087,-0.0018240372553259832,-0.0027961810761367722,-0.026500822995987106,-0.008263300707290533,-0.0019396598598058201,0.0,-0.0007888099499556711,-0.00626298434547834,-0.00458668606993351,-0.013167946403824682,-0.02308030581215592,0.0,-0.004756510416905391,0.0,-0.007324888618390979,0.00023234270228900122,-0.018927462894814284,0.011813644151892788,0.0,-0.016421853754521987,-0.011360818949927243,-0.015315283477081443,-0.028248411206908908,0.003457526259230459
2011-01-21,0.01159797448686306,0.007861811405768915,0.020360778173589278,0.011541177433616712,0.001222272002855851,0.006695263711450572,0.014332489544353955,0.0,0.0035516473630643475,0.015820202142658557,0.003328267883974334,-0.009944194431446784,0.011330967607078968,0.0,0.004540009036906323,0.0,-0.0036894336104442704,0.0147746149760144,0.01618081845917918,0.0046361222023703075,0.0,-0.006523725094282562,-0.02110678075104444,0.00795224864468591,0.0020761202356944786,0.010719784379125796
2011-01-24,-0.01337586150032477,-0.007970181238845409,0.02404639584466839,0.0034125399252113997,-0.011097748599359636,0.006503375608673201,0.02622429465426457,0.0,9.855001476144487e-05,-0.004938107689236304,0.009185875918061637,0.0036870895398986026,0.012395290900749645,0.0,0.0026169284282866467,0.0,0.010961221225148199,-0.0013759803593358377,-0.008064021374791897,0.008203856948031163,0.0,0.007345523678365717,0.009223095212648857,0.014038927697270998,0.011603788650665914,0.005303044693891534
2011-01-25,-0.010328994870260177,0.06529918768605603,-0.012240324260554658,-0.0002122260396387743,-0.023902919024074487,-0.009104418228468858,-0.013651847542703432,0.0,-0.01828404850531129,0.001145038457002423,0.016435050990086353,-0.022422112494090207,-0.0004704883221042788,0.0,0.033214473280085643,0.0,-0.0017582421938626691,-0.02020379912531356,-0.0003084637684869218,-0.007798236954777549,0.0,-0.022759829274442533,-0.011868938119905081,-0.0016017891482209556,-0.0036871724078151313,-0.007158982586149332
